exchange,exchange_token,expiry,instrument_token,instrument_type,last_price,lot_size,name,segment,strike,tick_size,tradingsymbol
MCX,214348,2019-05-20,54873095,FUT,0.0,1,,MCX,0.0,1.0,CRUDEOILMMAY19JUL19FUT
MCX,214349,2019-06-19,54873351,FUT,0.0,1,,MCX,0.0,1.0,CRUDEOILMJUN19JUL19FUT
MCX,214077,2019-05-20,54803719,FUT,0.0,1,,MCX,0.0,1.0,CRUDEOILMAY19JUN19FUT
MCX,214346,2019-05-20,54872583,FUT,0.0,1,,MCX,0.0,1.0,CRUDEOILMAY19JUL19FUT
MCX,214075,2019-09-19,54803207,FUT,0.0,1,,MCX,0.0,1.0,CRUDEOILM19SEPFUT
MCX,214345,2019-10-21,54872327,FUT,0.0,1,,MCX,0.0,1.0,CRUDEOILM19OCTFUT
MCX,212850,2019-05-20,54489607,FUT,0.0,1,,MCX,0.0,1.0,CRUDEOILM19MAYFUT
MCX,213280,2019-06-19,54599687,FUT,0.0,1,,MCX,0.0,1.0,CRUDEOILM19JUNFUT
MCX,213477,2019-07-19,54650119,FUT,0.0,1,,MCX,0.0,1.0,CRUDEOILM19JULFUT
MCX,213841,2019-08-19,54743303,FUT,0.0,1,,MCX,0.0,1.0,CRUDEOILM19AUGFUT
MCX,214347,2019-06-19,54872839,FUT,0.0,1,,MCX,0.0,1.0,CRUDEOILJUN19JUL19FUT
MCX,214074,2019-09-19,54802951,FUT,0.0,1,,MCX,0.0,1.0,CRUDEOIL19SEPFUT
MCX,214344,2019-10-21,54872071,FUT,0.0,1,,MCX,0.0,1.0,CRUDEOIL19OCTFUT
MCX,212849,2019-05-20,54489351,FUT,0.0,1,,MCX,0.0,1.0,CRUDEOIL19MAYFUT
MCX,213279,2019-06-19,54599431,FUT,0.0,1,,MCX,0.0,1.0,CRUDEOIL19JUNFUT
MCX,213476,2019-07-19,54649863,FUT,0.0,1,,MCX,0.0,1.0,CRUDEOIL19JULFUT
MCX,213840,2019-08-19,54743047,FUT,0.0,1,,MCX,0.0,1.0,CRUDEOIL19AUGFUT
MCX,214140,2019-05-31,54819847,FUT,0.0,1,,MCX,0.0,0.1,CPOMAY19JUN19FUT
MCX,213949,2019-04-30,54770951,FUT,0.0,1,,MCX,0.0,0.1,CPOAPR19MAY19FUT
MCX,214139,2019-04-30,54819591,FUT,0.0,1,,MCX,0.0,0.1,CPOAPR19JUN19FUT
MCX,213412,2019-05-31,54633479,FUT,0.0,1,,MCX,0.0,0.1,CPO19MAYFUT
MCX,213582,2019-06-28,54676999,FUT,0.0,1,,MCX,0.0,0.1,CPO19JUNFUT
MCX,213942,2019-07-31,54769159,FUT,0.0,1,,MCX,0.0,0.1,CPO19JULFUT
MCX,214135,2019-08-30,54818567,FUT,0.0,1,,MCX,0.0,0.1,CPO19AUGFUT
MCX,213012,2019-04-30,54531079,FUT,0.0,1,,MCX,0.0,0.1,CPO19APRFUT
MCX,213027,2019-05-31,54534919,FUT,0.0,1,,MCX,0.0,10.0,COTTONREF19MAYFUT
MCX,213416,2019-06-28,54634503,FUT,0.0,1,,MCX,0.0,10.0,COTTONREF19JUNFUT
MCX,213589,2019-07-31,54678791,FUT,0.0,1,,MCX,0.0,10.0,COTTONREF19JULFUT
MCX,213934,2019-08-30,54767111,FUT,0.0,1,,MCX,0.0,10.0,COTTONREF19AUGFUT
MCX,212666,2019-04-30,54442503,FUT,0.0,1,,MCX,0.0,10.0,COTTONREF19APRFUT
MCX,214142,2019-05-31,54820359,FUT,0.0,1,,MCX,0.0,10.0,COTTONMAY19JUN19FUT
MCX,213947,2019-04-30,54770439,FUT,0.0,1,,MCX,0.0,10.0,COTTONAPR19MAY19FUT
MCX,214141,2019-04-30,54820103,FUT,0.0,1,,MCX,0.0,10.0,COTTONAPR19JUN19FUT
MCX,213016,2019-05-31,54532103,FUT,0.0,1,,MCX,0.0,10.0,COTTON19MAYFUT
MCX,213415,2019-06-28,54634247,FUT,0.0,1,,MCX,0.0,10.0,COTTON19JUNFUT
MCX,213581,2019-07-31,54676743,FUT,0.0,1,,MCX,0.0,10.0,COTTON19JULFUT
MCX,213943,2019-08-30,54769415,FUT,0.0,1,,MCX,0.0,10.0,COTTON19AUGFUT
MCX,212662,2019-04-30,54441479,FUT,0.0,1,,MCX,0.0,10.0,COTTON19APRFUT
MCX,213018,2019-06-28,54532615,FUT,0.0,1,,MCX,0.0,0.05,COPPERM19JUNFUT
MCX,212049,2019-04-30,54284551,FUT,0.0,1,,MCX,0.0,0.05,COPPERM19APRFUT
MCX,213017,2019-06-28,54532359,FUT,0.0,1,,MCX,0.0,0.05,COPPER19JUNFUT
MCX,212048,2019-04-30,54284295,FUT,0.0,1,,MCX,0.0,0.05,COPPER19APRFUT
MCX,213804,2019-05-20,54733831,FUT,0.0,1,,MCX,0.0,1.0,CASTORSEED19MAYFUT
MCX,213805,2019-06-20,54734087,FUT,0.0,1,,MCX,0.0,1.0,CASTORSEED19JUNFUT
MCX,213944,2019-07-19,54769671,FUT,0.0,1,,MCX,0.0,1.0,CASTORSEED19JULFUT
MCX,214136,2019-08-20,54818823,FUT,0.0,1,,MCX,0.0,1.0,CASTORSEED19AUGFUT
MCX,214272,2019-09-13,54853639,FUT,0.0,1,,MCX,0.0,0.1,CARDAMOM19SEPFUT
MCX,213156,2019-05-15,54567943,FUT,0.0,1,,MCX,0.0,0.1,CARDAMOM19MAYFUT
MCX,213465,2019-06-14,54647047,FUT,0.0,1,,MCX,0.0,0.1,CARDAMOM19JUNFUT
MCX,213727,2019-07-15,54714119,FUT,0.0,1,,MCX,0.0,0.1,CARDAMOM19JULFUT
MCX,214021,2019-08-14,54789383,FUT,0.0,1,,MCX,0.0,0.1,CARDAMOM19AUGFUT
MCX,213423,2019-05-30,54636295,FUT,0.0,1,,MCX,0.0,0.05,BRASSPHY19MAYFUT
MCX,213579,2019-06-27,54676231,FUT,0.0,1,,MCX,0.0,0.05,BRASSPHY19JUNFUT
MCX,213945,2019-07-31,54769927,FUT,0.0,1,,MCX,0.0,0.05,BRASSPHY19JULFUT
MCX,214131,2019-08-29,54817543,FUT,0.0,1,,MCX,0.0,0.05,BRASSPHY19AUGFUT
MCX,213422,2019-04-30,54636039,FUT,0.0,1,,MCX,0.0,0.05,BRASSPHY19APRFUT
MCX,213425,2019-05-31,54636807,FUT,0.0,1,,MCX,0.0,0.05,ALUMINIUM19MAYFUT
MCX,213585,2019-06-28,54677767,FUT,0.0,1,,MCX,0.0,0.05,ALUMINIUM19JUNFUT
MCX,213936,2019-07-31,54767623,FUT,0.0,1,,MCX,0.0,0.05,ALUMINIUM19JULFUT
MCX,214143,2019-08-30,54820615,FUT,0.0,1,,MCX,0.0,0.05,ALUMINIUM19AUGFUT
MCX,213020,2019-04-30,54533127,FUT,0.0,1,,MCX,0.0,0.05,ALUMINIUM19APRFUT
MCX,213424,2019-05-31,54636551,FUT,0.0,1,,MCX,0.0,0.05,ALUMINI19MAYFUT
MCX,214005,2019-06-28,54785287,FUT,0.0,1,,MCX,0.0,0.05,ALUMINI19JUNFUT
MCX,214006,2019-07-31,54785543,FUT,0.0,1,,MCX,0.0,0.05,ALUMINI19JULFUT
MCX,214129,2019-08-30,54817031,FUT,0.0,1,,MCX,0.0,0.05,ALUMINI19AUGFUT
MCX,213019,2019-04-30,54532871,FUT,0.0,1,,MCX,0.0,0.05,ALUMINI19APRFUT
MCX,213713,2019-05-22,54710535,PE,0.0,1,,MCX-OPT,245.0,0.01,ZINC19MAY245PE
MCX,213712,2019-05-22,54710279,CE,0.0,1,,MCX-OPT,245.0,0.01,ZINC19MAY245CE
MCX,213711,2019-05-22,54710023,PE,0.0,1,,MCX-OPT,242.5,0.01,ZINC19MAY242.5PE
MCX,213710,2019-05-22,54709767,CE,0.0,1,,MCX-OPT,242.5,0.01,ZINC19MAY242.5CE
MCX,213709,2019-05-22,54709511,PE,0.0,1,,MCX-OPT,240.0,0.01,ZINC19MAY240PE
MCX,213708,2019-05-22,54709255,CE,0.0,1,,MCX-OPT,240.0,0.01,ZINC19MAY240CE
MCX,213707,2019-05-22,54708999,PE,0.0,1,,MCX-OPT,237.5,0.01,ZINC19MAY237.5PE
MCX,213706,2019-05-22,54708743,CE,0.0,1,,MCX-OPT,237.5,0.01,ZINC19MAY237.5CE
MCX,213671,2019-05-22,54699783,PE,0.0,1,,MCX-OPT,235.0,0.01,ZINC19MAY235PE
MCX,213670,2019-05-22,54699527,CE,0.0,1,,MCX-OPT,235.0,0.01,ZINC19MAY235CE
MCX,213635,2019-05-22,54690567,PE,0.0,1,,MCX-OPT,232.5,0.01,ZINC19MAY232.5PE
MCX,213634,2019-05-22,54690311,CE,0.0,1,,MCX-OPT,232.5,0.01,ZINC19MAY232.5CE
MCX,213633,2019-05-22,54690055,PE,0.0,1,,MCX-OPT,230.0,0.01,ZINC19MAY230PE
MCX,213632,2019-05-22,54689799,CE,0.0,1,,MCX-OPT,230.0,0.01,ZINC19MAY230CE
MCX,213631,2019-05-22,54689543,PE,0.0,1,,MCX-OPT,227.5,0.01,ZINC19MAY227.5PE
MCX,213630,2019-05-22,54689287,CE,0.0,1,,MCX-OPT,227.5,0.01,ZINC19MAY227.5CE
MCX,213629,2019-05-22,54689031,PE,0.0,1,,MCX-OPT,225.0,0.01,ZINC19MAY225PE
MCX,213628,2019-05-22,54688775,CE,0.0,1,,MCX-OPT,225.0,0.01,ZINC19MAY225CE
MCX,213627,2019-05-22,54688519,PE,0.0,1,,MCX-OPT,222.5,0.01,ZINC19MAY222.5PE
MCX,213626,2019-05-22,54688263,CE,0.0,1,,MCX-OPT,222.5,0.01,ZINC19MAY222.5CE
MCX,213625,2019-05-22,54688007,PE,0.0,1,,MCX-OPT,220.0,0.01,ZINC19MAY220PE
MCX,213624,2019-05-22,54687751,CE,0.0,1,,MCX-OPT,220.0,0.01,ZINC19MAY220CE
MCX,213623,2019-05-22,54687495,PE,0.0,1,,MCX-OPT,217.5,0.01,ZINC19MAY217.5PE
MCX,213622,2019-05-22,54687239,CE,0.0,1,,MCX-OPT,217.5,0.01,ZINC19MAY217.5CE
MCX,213621,2019-05-22,54686983,PE,0.0,1,,MCX-OPT,215.0,0.01,ZINC19MAY215PE
MCX,213620,2019-05-22,54686727,CE,0.0,1,,MCX-OPT,215.0,0.01,ZINC19MAY215CE
MCX,213619,2019-05-22,54686471,PE,0.0,1,,MCX-OPT,212.5,0.01,ZINC19MAY212.5PE
MCX,213618,2019-05-22,54686215,CE,0.0,1,,MCX-OPT,212.5,0.01,ZINC19MAY212.5CE
MCX,213617,2019-05-22,54685959,PE,0.0,1,,MCX-OPT,210.0,0.01,ZINC19MAY210PE
MCX,213616,2019-05-22,54685703,CE,0.0,1,,MCX-OPT,210.0,0.01,ZINC19MAY210CE
MCX,213615,2019-05-22,54685447,PE,0.0,1,,MCX-OPT,207.5,0.01,ZINC19MAY207.5PE
MCX,213614,2019-05-22,54685191,CE,0.0,1,,MCX-OPT,207.5,0.01,ZINC19MAY207.5CE
MCX,213613,2019-05-22,54684935,PE,0.0,1,,MCX-OPT,205.0,0.01,ZINC19MAY205PE
MCX,213612,2019-05-22,54684679,CE,0.0,1,,MCX-OPT,205.0,0.01,ZINC19MAY205CE
MCX,213611,2019-05-22,54684423,PE,0.0,1,,MCX-OPT,202.5,0.01,ZINC19MAY202.5PE
MCX,213610,2019-05-22,54684167,CE,0.0,1,,MCX-OPT,202.5,0.01,ZINC19MAY202.5CE
MCX,213609,2019-05-22,54683911,PE,0.0,1,,MCX-OPT,200.0,0.01,ZINC19MAY200PE
MCX,213608,2019-05-22,54683655,CE,0.0,1,,MCX-OPT,200.0,0.01,ZINC19MAY200CE
MCX,213607,2019-05-22,54683399,PE,0.0,1,,MCX-OPT,197.5,0.01,ZINC19MAY197.5PE
MCX,213606,2019-05-22,54683143,CE,0.0,1,,MCX-OPT,197.5,0.01,ZINC19MAY197.5CE
MCX,213726,2019-05-22,54713863,PE,0.0,1,,MCX-OPT,195.0,0.01,ZINC19MAY195PE
MCX,213725,2019-05-22,54713607,CE,0.0,1,,MCX-OPT,195.0,0.01,ZINC19MAY195CE
MCX,214269,2019-06-19,54852871,PE,0.0,1,,MCX-OPT,245.0,0.01,ZINC19JUN245PE
MCX,214268,2019-06-19,54852615,CE,0.0,1,,MCX-OPT,245.0,0.01,ZINC19JUN245CE
MCX,214228,2019-06-19,54842375,PE,0.0,1,,MCX-OPT,242.5,0.01,ZINC19JUN242.5PE
MCX,214227,2019-06-19,54842119,CE,0.0,1,,MCX-OPT,242.5,0.01,ZINC19JUN242.5CE
MCX,213985,2019-06-19,54780167,PE,0.0,1,,MCX-OPT,240.0,0.01,ZINC19JUN240PE
MCX,213984,2019-06-19,54779911,CE,0.0,1,,MCX-OPT,240.0,0.01,ZINC19JUN240CE
MCX,213981,2019-06-19,54779143,PE,0.0,1,,MCX-OPT,237.5,0.01,ZINC19JUN237.5PE
MCX,213980,2019-06-19,54778887,CE,0.0,1,,MCX-OPT,237.5,0.01,ZINC19JUN237.5CE
MCX,213979,2019-06-19,54778631,PE,0.0,1,,MCX-OPT,235.0,0.01,ZINC19JUN235PE
MCX,213978,2019-06-19,54778375,CE,0.0,1,,MCX-OPT,235.0,0.01,ZINC19JUN235CE
MCX,213977,2019-06-19,54778119,PE,0.0,1,,MCX-OPT,232.5,0.01,ZINC19JUN232.5PE
MCX,213976,2019-06-19,54777863,CE,0.0,1,,MCX-OPT,232.5,0.01,ZINC19JUN232.5CE
MCX,213975,2019-06-19,54777607,PE,0.0,1,,MCX-OPT,230.0,0.01,ZINC19JUN230PE
MCX,213974,2019-06-19,54777351,CE,0.0,1,,MCX-OPT,230.0,0.01,ZINC19JUN230CE
MCX,213973,2019-06-19,54777095,PE,0.0,1,,MCX-OPT,227.5,0.01,ZINC19JUN227.5PE
MCX,213972,2019-06-19,54776839,CE,0.0,1,,MCX-OPT,227.5,0.01,ZINC19JUN227.5CE
MCX,213971,2019-06-19,54776583,PE,0.0,1,,MCX-OPT,225.0,0.01,ZINC19JUN225PE
MCX,213970,2019-06-19,54776327,CE,0.0,1,,MCX-OPT,225.0,0.01,ZINC19JUN225CE
MCX,213969,2019-06-19,54776071,PE,0.0,1,,MCX-OPT,222.5,0.01,ZINC19JUN222.5PE
MCX,213968,2019-06-19,54775815,CE,0.0,1,,MCX-OPT,222.5,0.01,ZINC19JUN222.5CE
MCX,213967,2019-06-19,54775559,PE,0.0,1,,MCX-OPT,220.0,0.01,ZINC19JUN220PE
MCX,213966,2019-06-19,54775303,CE,0.0,1,,MCX-OPT,220.0,0.01,ZINC19JUN220CE
MCX,213965,2019-06-19,54775047,PE,0.0,1,,MCX-OPT,217.5,0.01,ZINC19JUN217.5PE
MCX,213964,2019-06-19,54774791,CE,0.0,1,,MCX-OPT,217.5,0.01,ZINC19JUN217.5CE
MCX,213963,2019-06-19,54774535,PE,0.0,1,,MCX-OPT,215.0,0.01,ZINC19JUN215PE
MCX,213962,2019-06-19,54774279,CE,0.0,1,,MCX-OPT,215.0,0.01,ZINC19JUN215CE
MCX,213961,2019-06-19,54774023,PE,0.0,1,,MCX-OPT,212.5,0.01,ZINC19JUN212.5PE
MCX,213960,2019-06-19,54773767,CE,0.0,1,,MCX-OPT,212.5,0.01,ZINC19JUN212.5CE
MCX,213959,2019-06-19,54773511,PE,0.0,1,,MCX-OPT,210.0,0.01,ZINC19JUN210PE
MCX,213958,2019-06-19,54773255,CE,0.0,1,,MCX-OPT,210.0,0.01,ZINC19JUN210CE
MCX,213957,2019-06-19,54772999,PE,0.0,1,,MCX-OPT,207.5,0.01,ZINC19JUN207.5PE
MCX,213956,2019-06-19,54772743,CE,0.0,1,,MCX-OPT,207.5,0.01,ZINC19JUN207.5CE
MCX,213955,2019-06-19,54772487,PE,0.0,1,,MCX-OPT,205.0,0.01,ZINC19JUN205PE
MCX,213954,2019-06-19,54772231,CE,0.0,1,,MCX-OPT,205.0,0.01,ZINC19JUN205CE
MCX,213953,2019-06-19,54771975,PE,0.0,1,,MCX-OPT,202.5,0.01,ZINC19JUN202.5PE
MCX,213952,2019-06-19,54771719,CE,0.0,1,,MCX-OPT,202.5,0.01,ZINC19JUN202.5CE
MCX,214016,2019-06-19,54788103,PE,0.0,1,,MCX-OPT,200.0,0.01,ZINC19JUN200PE
MCX,214015,2019-06-19,54787847,CE,0.0,1,,MCX-OPT,200.0,0.01,ZINC19JUN200CE
MCX,214018,2019-06-19,54788615,PE,0.0,1,,MCX-OPT,197.5,0.01,ZINC19JUN197.5PE
MCX,214017,2019-06-19,54788359,CE,0.0,1,,MCX-OPT,197.5,0.01,ZINC19JUN197.5CE
MCX,214271,2019-07-22,54853383,PE,0.0,1,,MCX-OPT,242.5,0.01,ZINC19JUL242.5PE
MCX,214270,2019-07-22,54853127,CE,0.0,1,,MCX-OPT,242.5,0.01,ZINC19JUL242.5CE
MCX,214239,2019-07-22,54845191,PE,0.0,1,,MCX-OPT,240.0,0.01,ZINC19JUL240PE
MCX,214238,2019-07-22,54844935,CE,0.0,1,,MCX-OPT,240.0,0.01,ZINC19JUL240CE
MCX,214198,2019-07-22,54834695,PE,0.0,1,,MCX-OPT,237.5,0.01,ZINC19JUL237.5PE
MCX,214197,2019-07-22,54834439,CE,0.0,1,,MCX-OPT,237.5,0.01,ZINC19JUL237.5CE
MCX,214196,2019-07-22,54834183,PE,0.0,1,,MCX-OPT,235.0,0.01,ZINC19JUL235PE
MCX,214195,2019-07-22,54833927,CE,0.0,1,,MCX-OPT,235.0,0.01,ZINC19JUL235CE
MCX,214194,2019-07-22,54833671,PE,0.0,1,,MCX-OPT,232.5,0.01,ZINC19JUL232.5PE
MCX,214193,2019-07-22,54833415,CE,0.0,1,,MCX-OPT,232.5,0.01,ZINC19JUL232.5CE
MCX,214180,2019-07-22,54830087,PE,0.0,1,,MCX-OPT,230.0,0.01,ZINC19JUL230PE
MCX,214179,2019-07-22,54829831,CE,0.0,1,,MCX-OPT,230.0,0.01,ZINC19JUL230CE
