exchange,exchange_token,expiry,instrument_token,instrument_type,last_price,lot_size,name,segment,strike,tick_size,tradingsymbol
NSE,8308,,2126849,EQ,0.0,1,,NSE,0.0,0.01,SGBJAN27-GB
NSE,945,,241921,EQ,0.0,1,2.50%GOLDBONDS2026SR-XIV,NSE,0.0,0.01,SGBJAN26-GB
NSE,8766,,2244097,EQ,0.0,1,,NSE,0.0,0.01,SGBFEB27-GB
NSE,18385,,4706561,EQ,0.0,1,2.75%GOLDBONDS2024 TR-II,NSE,0.0,0.01,SGBFEB24-GB
NSE,7654,,1959425,EQ,0.0,1,,NSE,0.0,0.01,SGBDEC26-GB
NSE,729,,186625,EQ,0.0,1,2.50%GOLDBONDS 2025 SR-XI,NSE,0.0,0.01,SGBDEC25XI-GB
NSE,862,,220673,EQ,0.0,1,2.50%GOLDBONDS2025SR-XIII,NSE,0.0,0.01,SGBDEC2513-GB
NSE,795,,203521,EQ,0.0,1,2.50%GOLDBONDS2025 SR-XII,NSE,0.0,0.01,SGBDEC2512-GB
NSE,623,,159489,EQ,0.0,1,2.50%GOLDBONDS 2025 SR-X,NSE,0.0,0.01,SGBDEC25-GB
NSE,18429,,4717825,EQ,0.0,1,2.75% GOLDBONDS2024TR-IV,NSE,0.0,0.01,SGBAUG24-GB
NSE,19184,,4911105,EQ,0.0,1,SHEELA FOAM,NSE,0.0,0.05,SFL
NSE,7353,,1882369,EQ,0.0,1,SBI-ETF NIFTY NEXT 50,NSE,0.0,0.01,SETFNN50
NSE,7361,,1884417,EQ,0.0,1,SBI-ETF NIFTY BANK,NSE,0.0,0.01,SETFNIFBK
NSE,10176,,2605057,EQ,0.0,1,SBI-ETF NIFTY 50,NSE,0.0,0.01,SETFNIF50
NSE,17272,,4421633,EQ,0.0,1,SBI-ETF GOLD,NSE,0.0,0.05,SETFGOLD
NSE,17395,,4453121,EQ,0.0,1,SBIAMC - SETF10GILT,NSE,0.0,0.01,SETF10GILT
NSE,17514,,4483585,EQ,0.0,1,SETCO AUTOMOTIVE,NSE,0.0,0.05,SETCO
NSE,3066,,784897,EQ,0.0,1,SESHASAYEE PAPER & BOARDS,NSE,0.0,0.05,SESHAPAPER
NSE,21599,,5529345,EQ,0.0,4000,SERVOTECH POWER SYS,NSE,0.0,0.05,SERVOTECH-SM
NSE,27303,,6989569,EQ,0.0,1,,NSE,0.0,0.05,SEPOWER
NSE,14884,,3810305,EQ,0.0,1,,NSE,0.0,0.05,SELMCL
NSE,13598,,3481089,EQ,0.0,1,SELAN EXPLO. TECH,NSE,0.0,0.05,SELAN
NSE,412,,105473,EQ,0.0,600,SECUR CREDENTIALS,NSE,0.0,0.05,SECURCRED-SM
NSE,2616,,669697,EQ,0.0,1,SEAMEC,NSE,0.0,0.05,SEAMECLTD
NSE,1338,,342529,EQ,0.0,1,SOM DIST & BREW,NSE,0.0,0.05,SDBL
NSE,3048,,780289,EQ,0.0,1,SHIPPING CORP OF INDIA LT,NSE,0.0,0.05,SCI
NSE,31234,,7995905,EQ,0.0,1,SCHNEIDER ELECTRIC INFRA,NSE,0.0,0.05,SCHNEIDER
NSE,20698,,5298689,EQ,0.0,1,S CHAND AND COMPANY,NSE,0.0,0.05,SCHAND
NSE,1011,,258817,EQ,0.0,1,SCHAEFFLER INDIA,NSE,0.0,0.05,SCHAEFFLER
NSE,27,,6913,EQ,0.0,1,,NSE,0.0,0.05,SCAPDVR-BE
NSE,22356,,5723137,EQ,0.0,1,BOND 9.45% PA NON RET. S4,NSE,0.0,0.01,SBIN-N6
NSE,22354,,5722625,EQ,0.0,1,BOND 9.95% PA RET. S4,NSE,0.0,0.01,SBIN-N5
NSE,20520,,5253121,EQ,0.0,1,BOND 9.50% PA SERIES 2,NSE,0.0,0.01,SBIN-N2
NSE,3045,,779521,EQ,0.0,1,STATE BANK OF INDIA,NSE,0.0,0.05,SBIN
NSE,21808,,5582849,EQ,0.0,1,SBI LIFE INSURANCE CO,NSE,0.0,0.05,SBILIFE
NSE,8891,,2276097,EQ,0.0,1,,NSE,0.0,0.05,SATHAISPAT-BZ
NSE,20063,,5136129,EQ,0.0,1,SASTASUNDAR VENTURES,NSE,0.0,0.05,SASTASUNDR
NSE,11983,,3067649,EQ,0.0,1,SASKEN TECHNOLOGIES,NSE,0.0,0.05,SASKEN
NSE,1798,,460289,EQ,0.0,1600,,NSE,0.0,0.05,SARVESHWAR-SM
NSE,14043,,3595009,EQ,0.0,1,SARLA PERF. FIBERS,NSE,0.0,0.05,SARLAPOLY
NSE,4892,,1252353,EQ,0.0,1,SAREGAMA INDIA,NSE,0.0,0.05,SAREGAMA
NSE,13322,,3410433,EQ,0.0,1,SANWARIA CONSUMER,NSE,0.0,0.05,SANWARIA
NSE,1442,,369153,EQ,0.0,1,SANOFI INDIA,NSE,0.0,0.05,SANOFI
NSE,19824,,5074945,EQ,0.0,1000,SANGINITA CHEMICALS,NSE,0.0,0.05,SANGINITA-SM
NSE,14058,,3598849,EQ,0.0,1,SANGHVI MOVERS,NSE,0.0,0.05,SANGHVIMOV
NSE,23824,,6098945,EQ,0.0,1,,NSE,0.0,0.05,SANGHVIFOR
NSE,2997,,767233,EQ,0.0,1,SANGHI INDUSTRIES,NSE,0.0,0.05,SANGHIIND
NSE,4184,,1071105,EQ,0.0,1,SANGAM (INDIA),NSE,0.0,0.05,SANGAMIND
NSE,2397,,613633,EQ,0.0,1,,NSE,0.0,0.05,SANDHAR
NSE,2988,,764929,EQ,0.0,1,SANDESH,NSE,0.0,0.05,SANDESH
NSE,19049,,4876545,EQ,0.0,1,SANCO INDUSTRIES,NSE,0.0,0.05,SANCO
NSE,4127,,1056513,EQ,0.0,1,SAMBHAAV MEDIA,NSE,0.0,0.05,SAMBHAAV
NSE,11399,,2918145,EQ,0.0,1,SALZER ELECTRONICS,NSE,0.0,0.05,SALZERELEC
NSE,2976,,761857,EQ,0.0,1,,NSE,0.0,0.05,SALORAINTL
NSE,17351,,4441857,EQ,0.0,1,SALONA COTSPIN,NSE,0.0,0.05,SALONA
NSE,21362,,5468673,EQ,0.0,1,SALASAR TECHNO ENGG.,NSE,0.0,0.05,SALASAR
NSE,13251,,3392257,EQ,0.0,1,SAKUMA EXPORTS,NSE,0.0,0.05,SAKUMA
NSE,11794,,3019265,EQ,0.0,1,SAKSOFT,NSE,0.0,0.05,SAKSOFT
NSE,7509,,1922305,EQ,0.0,1,,NSE,0.0,0.05,SAKHTISUG-BE
NSE,4309,,1103105,EQ,0.0,2000,,NSE,0.0,0.05,SAKETH-SM
NSE,18734,,4795905,EQ,0.0,3000,SAKAR HEALTHCARE,NSE,0.0,0.05,SAKAR-SM
NSE,2963,,758529,EQ,0.0,1,STEEL AUTHORITY OF INDIA,NSE,0.0,0.05,SAIL
NSE,14068,,3601409,EQ,0.0,1,SAGAR CEMENTS,NSE,0.0,0.05,SAGCEM
NSE,8176,,2093057,EQ,0.0,1,,NSE,0.0,0.05,SAGARDEEP-BE
NSE,10618,,2718209,EQ,0.0,1,SADBHAV INFRA PROJ,NSE,0.0,0.05,SADBHIN
NSE,13236,,3388417,EQ,0.0,1,SADBHAV ENGINEERING,NSE,0.0,0.05,SADBHAV
NSE,15060,,3855361,EQ,0.0,1,,NSE,0.0,0.05,SABTN-BE
NSE,18497,,4735233,EQ,0.0,1,,NSE,0.0,0.05,SABEVENTS
NSE,24595,,6296321,EQ,0.0,1,RUSHIL DECOR,NSE,0.0,0.05,RUSHIL
NSE,25724,,6585345,EQ,0.0,1,RUPA & COMPANY,NSE,0.0,0.05,RUPA
NSE,2942,,753153,EQ,0.0,1,,NSE,0.0,0.05,RUCHISOYA
NSE,13821,,3538177,EQ,0.0,1,RUCHIRA PAPERS,NSE,0.0,0.05,RUCHIRA
NSE,8423,,2156289,EQ,0.0,1,RUCHI INFRASTRUCTURE,NSE,0.0,0.05,RUCHINFRA-BE
NSE,2939,,752385,EQ,0.0,1,THE RUBY MILLS,NSE,0.0,0.05,RUBYMILLS
NSE,17520,,4485121,EQ,0.0,1,RATTANINDIA POWER,NSE,0.0,0.05,RTNPOWER
NSE,27297,,6988033,EQ,0.0,1,RATTANINDIA INFRA,NSE,0.0,0.05,RTNINFRA
NSE,13414,,3433985,EQ,0.0,1,R SYS INTERNATIONAL,NSE,0.0,0.05,RSYSTEMS
NSE,2794,,715265,EQ,0.0,1,RSWM,NSE,0.0,0.05,RSWM
NSE,6429,,1645825,EQ,0.0,1,R. S. SOFTWARE (INDIA) LI,NSE,0.0,0.05,RSSOFTWARE
NSE,17700,,4531201,EQ,0.0,1,RELIANCE ETF LONGTERMGILT,NSE,0.0,0.01,RRSLGETF
NSE,20760,,5314561,EQ,0.0,1,R.P.P INFRA PROJECTS,NSE,0.0,0.05,RPPINFRA
NSE,15259,,3906305,EQ,0.0,1,RELIANCE POWER,NSE,0.0,0.05,RPOWER
NSE,16725,,4281601,EQ,0.0,1,RPG LIFE SCIENCES,NSE,0.0,0.05,RPGLIFE
NSE,28913,,7401729,EQ,0.0,1,ROSSELL INDIA,NSE,0.0,0.05,ROSSELLIND
NSE,5982,,1531393,EQ,0.0,1,,NSE,0.0,0.05,ROLTA-BE
NSE,19108,,4891649,EQ,0.0,1,,NSE,0.0,0.05,ROLLT-BE
NSE,13182,,3374593,EQ,0.0,1,ROYAL ORCHID HOTELS,NSE,0.0,0.05,ROHLTD
NSE,13390,,3427841,EQ,0.0,1,,NSE,0.0,0.05,ROHITFERRO-BE
NSE,17444,,4465665,EQ,0.0,1,RELIANCE NAVAL & ENGG,NSE,0.0,0.05,RNAVAL
NSE,357,,91393,EQ,0.0,1,RELIANCE NIPPON L A M,NSE,0.0,0.05,RNAM
NSE,11975,,3065601,EQ,0.0,1,RANE (MADRAS),NSE,0.0,0.05,RML
NSE,21816,,5584897,EQ,0.0,2000,R M DRIP & SPRINK SYS,NSE,0.0,0.05,RMDRIP-SM
NSE,15093,,3863809,EQ,0.0,1,RADHA MADHAV CO.,NSE,0.0,0.05,RMCL
NSE,11411,,2921217,EQ,0.0,1,RAMKRISHNA FORGINGS,NSE,0.0,0.05,RKFORGE
NSE,21886,,5602817,EQ,0.0,1000,RKEC PROJECTS,NSE,0.0,0.05,RKEC-SM
NSE,20954,,5364225,EQ,0.0,1,,NSE,0.0,0.05,RKDL-BE
NSE,15129,,3873025,EQ,0.0,1,RENAISSANCE JEWEL.,NSE,0.0,0.05,RJL
NSE,3761,,962817,EQ,0.0,1,,NSE,0.0,0.05,RITES
NSE,2912,,745473,EQ,0.0,1,RELIANCE INDUSTRIAL INFRA,NSE,0.0,0.05,RIIL
NSE,2909,,744705,EQ,0.0,1,RICO AUTO INDUSTRIES,NSE,0.0,0.05,RICOAUTO
NSE,19347,,4952833,EQ,0.0,1,UNS RED NCD 9.40% SR. IV,NSE,0.0,0.01,RHFL-N8
NSE,19345,,4952321,EQ,0.0,1,UNS RED NCD 9.25% SR. IV,NSE,0.0,0.01,RHFL-N7
NSE,19343,,4951809,EQ,0.0,1,SEC RED NCD 9.15% SR III,NSE,0.0,0.01,RHFL-N6
NSE,19341,,4951297,EQ,0.0,1,SEC RED NCD 9.00% SR III,NSE,0.0,0.01,RHFL-N5
NSE,19339,,4950785,EQ,0.0,1,SEC RED NCD 9.05% SR. II,NSE,0.0,0.01,RHFL-N4
NSE,19337,,4950273,EQ,0.0,1,SEC RED NCD 8.90% SR. II,NSE,0.0,0.01,RHFL-N3
NSE,19335,,4949761,EQ,0.0,1,SEC RED NCD 8.90% SR. I,NSE,0.0,0.01,RHFL-N2
NSE,19333,,4949249,EQ,0.0,1,SEC RED NCD 8.70% SR. I,NSE,0.0,0.01,RHFL-N1
NSE,21733,,5563649,EQ,0.0,1,RELIANCE HOME FINANCE,NSE,0.0,0.05,RHFL
NSE,11961,,3062017,EQ,0.0,1,REVATHI EQUIPMENT,NSE,0.0,0.05,REVATHI
NSE,8506,,2177537,EQ,0.0,1,,NSE,0.0,0.01,RETFMID150
NSE,8888,,2275329,EQ,0.0,1,,NSE,0.0,0.05,PVP-BZ
NSE,20323,,5202689,EQ,0.0,1,RESPONSIVE INDUSTRIES,NSE,0.0,0.05,RESPONIND
NSE,13126,,3360257,EQ,0.0,1,REPRO INDIA,NSE,0.0,0.05,REPRO
NSE,29598,,7577089,EQ,0.0,1,REPCO HOME FINANCE,NSE,0.0,0.05,REPCOHOME
NSE,12026,,3078657,EQ,0.0,1,SHREE RENUKA SUGARS,NSE,0.0,0.05,RENUKA
NSE,3965,,1015041,EQ,0.0,1,REMSONS INDUSTRIES,NSE,0.0,0.05,REMSONSIND
NSE,9847,,2520833,EQ,0.0,1,RELIANCE ETF NV20,NSE,0.0,0.01,RELNV20
NSE,553,,141569,EQ,0.0,1,RELIANCE INFRASTRUCTU,NSE,0.0,0.05,RELINFRA
NSE,21740,,5565441,EQ,0.0,1,TI FINANCIAL HOLDING,NSE,0.0,0.05,TIFIN
NSE,14019,,3588865,EQ,0.0,1,TIDE WATER OIL,NSE,0.0,0.05,TIDEWATER
NSE,19196,,4914177,EQ,0.0,1,TILAKNAGAR INDUSTRIES,NSE,0.0,0.05,TI
NSE,17032,,4360193,EQ,0.0,1,THYROCARE TECH,NSE,0.0,0.05,THYROCARE
NSE,31021,,7941377,EQ,0.0,1,THOMAS SCOTT (INDIA),NSE,0.0,0.05,THOMASCOTT-BE
NSE,3481,,891137,EQ,0.0,1,THOMAS COOK (INDIA),NSE,0.0,0.05,THOMASCOOK
NSE,3478,,890369,EQ,0.0,1,,NSE,0.0,0.05,THIRUSUGAR
NSE,3475,,889601,EQ,0.0,1,THERMAX,NSE,0.0,0.05,THERMAX
NSE,14485,,3708161,EQ,0.0,1,THEMIS MEDICARE,NSE,0.0,0.05,THEMISMED
NSE,28842,,7383553,EQ,0.0,200,THEJO ENGINEERING,NSE,0.0,0.05,THEJO-SM
NSE,21427,,5485313,EQ,0.0,1,,NSE,0.0,0.05,THEINVEST
NSE,18118,,4638209,EQ,0.0,1,THANGAMAYIL JEWELLERY,NSE,0.0,0.05,THANGAMAYL
NSE,14607,,3739393,EQ,0.0,1,TGB BANQUETS&HOTELS,NSE,0.0,0.05,TGBHOTELS
NSE,14319,,3665665,EQ,0.0,1,,NSE,0.0,0.05,TFL
NSE,3466,,887297,EQ,0.0,1,TOURISM FINANCE CORP. OF,NSE,0.0,0.05,TFCILTD
NSE,21828,,5587969,EQ,0.0,1,TEXMACO RAIL & ENG.,NSE,0.0,0.05,TEXRAIL
NSE,18214,,4662785,EQ,0.0,1,,NSE,0.0,0.05,TEXMOPIPES
NSE,11549,,2956545,EQ,0.0,1,TEXMACO INFRA & HOLDG,NSE,0.0,0.05,TEXINFRA
NSE,19292,,4938753,EQ,0.0,1,,NSE,0.0,0.05,TERASOFT
NSE,21131,,5409537,EQ,0.0,1,TEJAS NETWORKS,NSE,0.0,0.05,TEJASNET
NSE,19190,,4912641,EQ,0.0,1,TECHNOFAB ENG,NSE,0.0,0.05,TECHNOFAB
NSE,6445,,1649921,EQ,0.0,1,,NSE,0.0,0.05,TECHNOE
NSE,13538,,3465729,EQ,0.0,1,TECH MAHINDRA,NSE,0.0,0.05,TECHM
NSE,25190,,6448641,EQ,0.0,1,,NSE,0.0,0.05,TECHIN
NSE,12716,,3255297,EQ,0.0,1,TEAMLEASE SERVICES,NSE,0.0,0.05,TEAMLEASE
NSE,25178,,6445569,EQ,0.0,1,TD POWER SYSTEMS,NSE,0.0,0.05,TDPOWERSYS
NSE,11536,,2953217,EQ,0.0,1,TATA CONSULTANCY SERV LT,NSE,0.0,0.05,TCS
NSE,184,,47105,EQ,0.0,1,TCPL PACKAGING,NSE,0.0,0.05,TCPLPACK
NSE,4172,,1068033,EQ,0.0,1,,NSE,0.0,0.05,TCNSBRANDS
NSE,4771,,1221377,EQ,0.0,1,TCI FINANCE,NSE,0.0,0.05,TCIFINANCE
NSE,23452,,6003713,EQ,0.0,1,,NSE,0.0,0.05,TCIDEVELOP
NSE,10580,,2708481,EQ,0.0,1,TRANSPORT CORPN OF INDIA,NSE,0.0,0.05,TCI
NSE,5058,,1294849,EQ,0.0,1,,NSE,0.0,0.01,TCFSL-NF
NSE,5056,,1294337,EQ,0.0,1,,NSE,0.0,0.01,TCFSL-NE
NSE,5042,,1290753,EQ,0.0,1,,NSE,0.0,0.01,TCFSL-ND
NSE,5031,,1287937,EQ,0.0,1,,NSE,0.0,0.01,TCFSL-NC
NSE,5029,,1287425,EQ,0.0,1,,NSE,0.0,0.01,TCFSL-NB
NSE,5017,,1284353,EQ,0.0,1,,NSE,0.0,0.01,TCFSL-NA
NSE,27037,,6921473,EQ,0.0,1,TRIB BHIMJI ZAVERI,NSE,0.0,0.05,TBZ
NSE,447,,114433,EQ,0.0,1,,NSE,0.0,0.05,TATASTLBSL
NSE,3499,,895745,EQ,0.0,1,TATA STEEL,NSE,0.0,0.05,TATASTEEL
NSE,3426,,877057,EQ,0.0,1,TATA POWER CO,NSE,0.0,0.05,TATAPOWER
NSE,16965,,4343041,EQ,0.0,1,TATA MOTORS DVR 'A' ORD,NSE,0.0,0.05,TATAMTRDVR
NSE,3456,,884737,EQ,0.0,1,TATA MOTORS,NSE,0.0,0.05,TATAMOTORS
NSE,3423,,876289,EQ,0.0,1,TATA METALIKS,NSE,0.0,0.05,TATAMETALI
NSE,1621,,414977,EQ,0.0,1,TATA INVESTMENT CORP,NSE,0.0,0.05,TATAINVEST
NSE,3432,,878593,EQ,0.0,1,TATA GLOBAL BEVERAGES,NSE,0.0,0.05,TATAGLOBAL
NSE,3411,,873217,EQ,0.0,1,TATA ELXSI,NSE,0.0,0.05,TATAELXSI
NSE,3721,,952577,EQ,0.0,1,TATA COMMUNICATIONS,NSE,0.0,0.05,TATACOMM
NSE,724,,185345,EQ,0.0,1,TATA COFFEE,NSE,0.0,0.05,TATACOFFEE
NSE,3405,,871681,EQ,0.0,1,TATA CHEMICALS,NSE,0.0,0.05,TATACHEM
NSE,20092,,5143553,EQ,0.0,1,TASTY BITE EATABLES,NSE,0.0,0.05,TASTYBITE
NSE,14771,,3781377,EQ,0.0,1,TARMAT,NSE,0.0,0.05,TARMAT
NSE,18827,,4819713,EQ,0.0,1,,NSE,0.0,0.05,TARAPUR
NSE,29066,,7440897,EQ,0.0,1,,NSE,0.0,0.05,TARAJEWELS-BE
NSE,2117,,541953,EQ,0.0,2000,,NSE,0.0,0.05,TARACHAND-SM
NSE,15297,,3916033,EQ,0.0,1,TANTIA CONST,NSE,0.0,0.05,TANTIACONS-BE
NSE,13976,,3577857,EQ,0.0,1,,NSE,0.0,0.05,TANLA
NSE,3723,,953089,EQ,0.0,1,,NSE,0.0,0.05,TALWGYM
NSE,18797,,4812033,EQ,0.0,1,,NSE,0.0,0.05,TALWALKARS
NSE,13648,,3493889,EQ,0.0,1,TALBROS AUTO. COMP.,NSE,0.0,0.05,TALBROAUTO
NSE,14917,,3818753,EQ,0.0,1,TAKE SOLUTIONS,NSE,0.0,0.05,TAKE
NSE,9354,,2394625,EQ,0.0,1,TAJ GVK HOTELS & RESORTS,NSE,0.0,0.05,TAJGVK
NSE,3396,,869377,EQ,0.0,1,,NSE,0.0,0.05,TAINWALCHM
NSE,10243,,2622209,EQ,0.0,1,SYNGENE INTERNATIONAL,NSE,0.0,0.05,SYNGENE
NSE,7179,,1837825,EQ,0.0,1,SYNDICATE BANK,NSE,0.0,0.05,SYNDIBANK
NSE,18108,,4635649,EQ,0.0,1,,NSE,0.0,0.05,SYNCOM-BE
NSE,24190,,6192641,EQ,0.0,1,SYMPHONY,NSE,0.0,0.05,SYMPHONY
NSE,11909,,3048705,EQ,0.0,1,SWELECT ENERGY SYS,NSE,0.0,0.05,SWELECTES
NSE,3384,,866305,EQ,0.0,1,SWARAJ ENGINES,NSE,0.0,0.05,SWARAJENG
NSE,27095,,6936321,EQ,0.0,1,SWAN ENERGY,NSE,0.0,0.05,SWANENERGY
NSE,3262,,835073,EQ,0.0,3000,,NSE,0.0,0.05,SVLL-SM
NSE,12018,,3076609,EQ,0.0,1,SUZLON ENERGY,NSE,0.0,0.05,SUZLON
NSE,11233,,2875649,EQ,0.0,1,SUVEN LIFE SCIENCES,NSE,0.0,0.05,SUVEN
NSE,3245,,830721,EQ,0.0,8000,,NSE,0.0,0.05,SUULD-SM
NSE,13801,,3533057,EQ,0.0,1,SUTLEJ TEXT & INDUS,NSE,0.0,0.05,SUTLEJTEX
NSE,3375,,864001,EQ,0.0,1,SURYA ROSHNI,NSE,0.0,0.05,SURYAROSNI
NSE,11852,,3034113,EQ,0.0,1,SURYALAKSHMI COT MIL,NSE,0.0,0.05,SURYALAXMI
NSE,21492,,5501953,EQ,0.0,3000,SUREVIN BPO SERVICES,NSE,0.0,0.05,SUREVIN-SM
NSE,8513,,2179329,EQ,0.0,2000,,NSE,0.0,0.05,SURANI-SM
NSE,10700,,2739201,EQ,0.0,1,SURANA TELECOM AND POW LT,NSE,0.0,0.05,SURANAT&P
NSE,21077,,5395713,EQ,0.0,1,,NSE,0.0,0.05,SURANASOL
NSE,15006,,3841537,EQ,0.0,1,,NSE,0.0,0.05,SUPREMEINF-BE
NSE,3363,,860929,EQ,0.0,1,SUPREME INDUSTRIES,NSE,0.0,0.05,SUPREMEIND
NSE,4617,,1181953,EQ,0.0,4000,,NSE,0.0,0.05,SUPREMEENG-SM
NSE,11689,,2992385,EQ,0.0,1,SUPRAJIT ENGINEERING,NSE,0.0,0.05,SUPRAJIT
NSE,3360,,860161,EQ,0.0,1,SUPREME PETROCHEMICALS LT,NSE,0.0,0.05,SUPPETRO
NSE,3357,,859393,EQ,0.0,1,,NSE,0.0,0.05,SUPERSPIN
NSE,20616,,5277697,EQ,0.0,1,SUPERHOUSE,NSE,0.0,0.05,SUPERHOUSE
NSE,13404,,3431425,EQ,0.0,1,SUN TV NETWORK,NSE,0.0,0.05,SUNTV
NSE,17641,,4516097,EQ,0.0,1,SUNTECK REALTY,NSE,0.0,0.05,SUNTECK
NSE,3351,,857857,EQ,0.0,1,SUN PHARMACEUTICAL IND L,NSE,0.0,0.05,SUNPHARMA
NSE,13249,,3391745,EQ,0.0,1,,NSE,0.0,0.05,SUNILHITEC-BE
NSE,3348,,857089,EQ,0.0,1,SUNFLAG IRON AND STEEL CO,NSE,0.0,0.05,SUNFLAG
NSE,3345,,856321,EQ,0.0,1,SUNDRAM FASTENERS,NSE,0.0,0.05,SUNDRMFAST
NSE,4179,,1069825,EQ,0.0,1,SUNDARAM BRAK LININGS,NSE,0.0,0.05,SUNDRMBRAK
NSE,2183,,558849,EQ,0.0,1,,NSE,0.0,0.05,SUNDARMHLD
NSE,3339,,854785,EQ,0.0,1,SUNDARAM FINANCE,NSE,0.0,0.05,SUNDARMFIN
NSE,18931,,4846337,EQ,0.0,1,SUNDARAM MULTI PAP,NSE,0.0,0.05,SUNDARAM
NSE,29008,,7426049,EQ,0.0,1,SUNDARAM CLAYTON,NSE,0.0,0.05,SUNCLAYLTD
NSE,21275,,5446401,EQ,0.0,1,SUMMIT SECURITIES,NSE,0.0,0.05,SUMMITSEC
NSE,20790,,5322241,EQ,0.0,1,,NSE,0.0,0.05,SUMEETINDS
NSE,15302,,3917313,EQ,0.0,1,,NSE,0.0,0.05,SUJANAUNI-BE
NSE,3327,,851713,EQ,0.0,1,SUDARSHAN CHEMICAL INDS L,NSE,0.0,0.05,SUDARSCHEM
NSE,3324,,850945,EQ,0.0,1,SUBROS,NSE,0.0,0.05,SUBROS
NSE,15068,,3857409,EQ,0.0,1,RELIGARE ENTER.,NSE,0.0,0.05,RELIGARE
NSE,51,,13057,EQ,0.0,2000,RELIABLE DATA SERVICE,NSE,0.0,0.05,RELIABLE-SM
NSE,2636,,674817,EQ,0.0,1,RELIANCE ETF DIVIDEND OPP,NSE,0.0,0.01,RELDIVOPP
NSE,2435,,623361,EQ,0.0,1,RELIANCE ETF CONSUMPTION,NSE,0.0,0.01,RELCONS
NSE,29577,,7571713,EQ,0.0,1,RELIANCE ETF NIFTY 100,NSE,0.0,0.01,RELCNX100
NSE,2882,,737793,EQ,0.0,1,RELIANCE CAPITAL,NSE,0.0,0.05,RELCAPITAL
NSE,24225,,6201601,EQ,0.0,1,RELAXO FOOT,NSE,0.0,0.05,RELAXO
NSE,17768,,4548609,EQ,0.0,1,,NSE,0.0,0.05,REFEX-BE
NSE,14255,,3649281,EQ,0.0,1,REDINGTON (INDIA),NSE,0.0,0.05,REDINGTON
NSE,19924,,5100545,EQ,0.0,1,8.12/8.32% TAX FREE NCD,NSE,0.0,0.01,RECLTD-NI
NSE,19926,,5101057,EQ,0.0,1,7.43% TAX FREE TRI SR3B,NSE,0.0,0.01,RECLTD-NH
NSE,2953,,755969,EQ,0.0,1,BOND8.86% PA TF TR II S3B,NSE,0.0,0.01,RECLTD-NG
NSE,2947,,754433,EQ,0.0,1,BOND8.88% PA TF TR II S2B,NSE,0.0,0.01,RECLTD-NF
NSE,2941,,752897,EQ,0.0,1,BOND8.44% PA TF TR II S1B,NSE,0.0,0.01,RECLTD-NE
NSE,2935,,751361,EQ,0.0,1,BOND8.61% PA TF TR II S3A,NSE,0.0,0.01,RECLTD-ND
NSE,2933,,750849,EQ,0.0,1,BOND8.63% PA TF TR II S2A,NSE,0.0,0.01,RECLTD-NC
NSE,2931,,750337,EQ,0.0,1,BOND8.19% PA TF TR II S1A,NSE,0.0,0.01,RECLTD-NB
NSE,30992,,7933953,EQ,0.0,1,BOND 8.62% TAX FREE S3B,NSE,0.0,0.01,RECLTD-NA
NSE,30990,,7933441,EQ,0.0,1,BOND 8.71% TAX FREE S2B,NSE,0.0,0.01,RECLTD-N9
NSE,30988,,7932929,EQ,0.0,1,BOND 8.26% TAX FREE S1B,NSE,0.0,0.01,RECLTD-N8
NSE,30986,,7932417,EQ,0.0,1,BOND 8.37% TAX FREE S3A,NSE,0.0,0.01,RECLTD-N7
NSE,30984,,7931905,EQ,0.0,1,BOND 8.46% TAX FREE S2A,NSE,0.0,0.01,RECLTD-N6
NSE,30982,,7931393,EQ,0.0,1,BOND 8.01% TAX FREE S1A,NSE,0.0,0.01,RECLTD-N5
NSE,29614,,7581185,EQ,0.0,1,BOND 7.04% PA TAX FREE S2,NSE,0.0,0.01,RECLTD-N4
NSE,29612,,7580673,EQ,0.0,1,BOND 6.88% PA TAX FREE S1,NSE,0.0,0.01,RECLTD-N3
NSE,29111,,7452417,EQ,0.0,1,TAXFREE SEC NCD TR1 S2,NSE,0.0,0.01,RECLTD-N2
NSE,29109,,7451905,EQ,0.0,1,TAXFREE SEC NCD TR1 S1,NSE,0.0,0.01,RECLTD-N1
NSE,13187,,3375873,EQ,0.0,1,RELIANCE COMMUNICATIONS L,NSE,0.0,0.05,RCOM
NSE,2866,,733697,EQ,0.0,1,RASHTRIYA CHEMICALS & FER,NSE,0.0,0.05,RCF
NSE,18391,,4708097,EQ,0.0,1,RBL BANK,NSE,0.0,0.05,RBLBANK
NSE,16745,,4286721,EQ,0.0,1,RANE BRAKE LINING,NSE,0.0,0.05,RBL
NSE,2859,,731905,EQ,0.0,1,RAYMOND,NSE,0.0,0.05,RAYMOND
NSE,13451,,3443457,EQ,0.0,1,RATNAMANI MET & TUB,NSE,0.0,0.05,RATNAMANI
NSE,2844,,728065,EQ,0.0,1,RANE HOLDINGS,NSE,0.0,0.05,RANEHOLDIN
NSE,16751,,4288257,EQ,0.0,1,RANE ENG VALVE,NSE,0.0,0.05,RANEENGINE
NSE,2837,,726273,EQ,0.0,1,,NSE,0.0,0.05,RANASUG
NSE,3948,,1010689,EQ,0.0,1,,NSE,0.0,0.05,RAMSARUP-BZ
NSE,20134,,5154305,EQ,0.0,1,RAMKY INFRA,NSE,0.0,0.05,RAMKY
