exchange,exchange_token,expiry,instrument_token,instrument_type,last_price,lot_size,name,segment,strike,tick_size,tradingsymbol
BSE,532357,,136283396,EQ,0.0,1,MUKTA ARTS,BSE,0.0,0.05,MUKTAARTS
BSE,535204,,137012228,EQ,0.0,1,MUKTA AGRICULTURE,BSE,0.0,0.01,MUKTA
BSE,530341,,135767300,EQ,0.0,1,MUKESH BABU FINANCIAL SERVICES,BSE,0.0,0.05,MUKESHB
BSE,523832,,134100996,EQ,0.0,1,,BSE,0.0,0.01,MUKATPIP
BSE,500460,,128117764,EQ,0.0,1,MUKAND,BSE,0.0,0.05,MUKANDLTD
BSE,532097,,136216836,EQ,0.0,1,MUKAND ENGINEERS,BSE,0.0,0.01,MUKANDENGG
BSE,538743,,137918212,EQ,0.0,1,MUDUNURU,BSE,0.0,0.01,MUDUNURU
BSE,507522,,129925636,EQ,0.0,1,,BSE,0.0,0.01,MOUNTSHIQ
BSE,501343,,128343812,EQ,0.0,1,MOTOR & GENERAL FINANCE,BSE,0.0,0.05,MOTOGENFIN
BSE,532892,,136420356,EQ,0.0,1,MOTILAL OSWAL FINANCIAL SERVIC,BSE,0.0,0.05,MOTILALOFS
BSE,517334,,132437508,EQ,0.0,1,MOTHERSON SUMI SYSTEMS,BSE,0.0,0.05,MOTHERSUMI
BSE,532407,,136296196,EQ,0.0,1,MOSCHIP SEMICONDUCTOR TECHNOLO,BSE,0.0,0.01,MOSCHIP
BSE,513305,,131406084,EQ,0.0,1,,BSE,0.0,0.05,MORYOIND
BSE,533418,,136555012,EQ,0.0,1,KOTAK MAHINDRA MUTUAL FUND - K,BSE,0.0,0.01,KTKFMP46D
BSE,542644,,138916868,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP267DG
BSE,542559,,138895108,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP265RG
BSE,542560,,138895364,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP265DG
BSE,542500,,138880004,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP263RG
BSE,542502,,138880516,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP263DG
BSE,542414,,138857988,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP261RG
BSE,542415,,138858244,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP261RD
BSE,542416,,138858500,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP261DG
BSE,542417,,138858756,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP261DD
BSE,542309,,138831108,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP257RG
BSE,542310,,138831364,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP257RD
BSE,542315,,138832644,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP257DD
BSE,542278,,138823172,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP256RD
BSE,542279,,138823428,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP256DG
BSE,542280,,138823684,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP256DD
BSE,542254,,138817028,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP255RG
BSE,542173,,138796292,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP252RG
BSE,542174,,138796548,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP252RD
BSE,542175,,138796804,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP252DG
BSE,541723,,138681092,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP237RD
BSE,541724,,138681348,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP237DG
BSE,541658,,138664452,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP235RG
BSE,541659,,138664708,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP235RD
BSE,541660,,138664964,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP235DG
BSE,541670,,138667524,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP234RD
BSE,541582,,138644996,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP233RG
BSE,541583,,138645252,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP233DG
BSE,541585,,138645764,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP233DD
BSE,541572,,138642436,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP232RG
BSE,541573,,138642692,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP232RD
BSE,541574,,138642948,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP232DG
BSE,541504,,138625028,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP230RG
BSE,541505,,138625284,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP230DG
BSE,524518,,134276612,EQ,0.0,1,KREBS BIOCHEMICALS & INDUSTRIE,BSE,0.0,0.05,KREBSBIO
BSE,505299,,129356548,EQ,0.0,1,,BSE,0.0,0.05,KPT
BSE,530299,,135756548,EQ,0.0,1,KOTHARI PRODUCTS,BSE,0.0,0.05,KOTHARIPRO
BSE,511138,,130851332,EQ,0.0,1,KOTHARI WORLD FINANCE,BSE,0.0,0.05,KOTHARIFIN
BSE,590107,,151067396,EQ,0.0,1,KOTAK MAHINDRA MUTUAL FUND - K,BSE,0.0,0.01,KOTAKPSUBK
BSE,590097,,151064836,EQ,0.0,1,KOTAK MAHINDRA MUTUAL FUND - K,BSE,0.0,0.01,KOTAKGOLD
BSE,500247,,128063236,EQ,0.0,1,KOTAK MAHINDRA BANK,BSE,0.0,0.05,KOTAKBANK
BSE,530771,,135877380,EQ,0.0,1,KLG CAPITAL SERVICES,BSE,0.0,0.01,KLGCAP
BSE,522101,,133657860,EQ,0.0,1,KILBURN ENGINEERING,BSE,0.0,0.05,KLBRENG-B
BSE,523652,,134054916,EQ,0.0,1,KKALPANA PLASTICK,BSE,0.0,0.01,KKPLASTICK
BSE,532732,,136379396,EQ,0.0,1,KEWAL KIRAN CLOTHING,BSE,0.0,0.05,KKCL
BSE,532304,,136269828,EQ,0.0,1,KJMC CORPORATE ADVISORS (INDIA,BSE,0.0,0.05,KJMCCORP
BSE,530145,,135717124,EQ,0.0,1,KISAN MOULDINGS,BSE,0.0,0.05,KISAN
BSE,505283,,129352452,EQ,0.0,1,KIRLOSKAR PNEUMATIC CO.LTD.,BSE,0.0,0.05,KIRLPNU
BSE,500243,,128062212,EQ,0.0,1,KIRLOSKAR INDUSTRIES,BSE,0.0,0.05,KIRLOSIND
BSE,533293,,136523012,EQ,0.0,1,KIRLOSKAR OIL ENGINES,BSE,0.0,0.05,KIRLOSENG
BSE,500241,,128061700,EQ,0.0,1,KIRLOSKAR BROTHERS,BSE,0.0,0.05,KIRLOSBROS
BSE,500245,,128062724,EQ,0.0,1,KIRLOSKAR FERROUS INDUSTRIES L,BSE,0.0,0.05,KIRLFER
BSE,532967,,136439556,EQ,0.0,1,KIRI INDUSTRIES,BSE,0.0,0.05,KIRIINDUS
BSE,530443,,135793412,EQ,0.0,1,,BSE,0.0,0.01,KIRANSY-B
BSE,531413,,136041732,EQ,0.0,1,KIRAN PRINT-PACK,BSE,0.0,0.01,KIRANPR
BSE,540680,,138414084,EQ,0.0,1,KIOCL,BSE,0.0,0.05,KIOCL
BSE,530215,,135735044,EQ,0.0,1,KINGS INFRA VENTURES,BSE,0.0,0.05,KINGSINFR
BSE,516007,,132097796,EQ,0.0,1,MANGALAM TIMBER PRODUCTS,BSE,0.0,0.01,MANGTIMBER
BSE,532637,,136355076,EQ,0.0,1,MANGALAM DRUGS & ORGANICS,BSE,0.0,0.05,MANGALAM
BSE,540402,,138342916,EQ,0.0,300,MANAS PROPERTIES,BSE,0.0,0.05,MANAS
BSE,590078,,151059972,EQ,0.0,1,MAITHAN ALLOYS,BSE,0.0,0.05,MAITHANALL
BSE,532756,,136385540,EQ,0.0,1,MAHINDRA CIE AUTOMOTIVE LIMITE,BSE,0.0,0.05,MAHINDCIE
BSE,542677,,138925316,EQ,0.0,1,,BSE,0.0,0.05,MAHESH
BSE,523754,,134081028,EQ,0.0,1,,BSE,0.0,0.05,MAHEPC
BSE,539894,,138212868,EQ,0.0,1,MADHAV INFRA PROJECTS,BSE,0.0,0.05,MADHAVIPL
BSE,505320,,129361924,EQ,0.0,1,LYNX MACHINERY & COMMERCIALS L,BSE,0.0,0.05,LYNMC
BSE,500259,,128066308,EQ,0.0,1,LYKA LABS,BSE,0.0,0.05,LYKALABS
BSE,539276,,138054660,EQ,0.0,1,KAYA,BSE,0.0,0.05,KAYA
BSE,590041,,151050500,EQ,0.0,1,KAVVERI TELECOM PRODUCTS,BSE,0.0,0.01,KAVVERITEL
BSE,524444,,134257668,EQ,0.0,1,KAVIT INDUSTRIES,BSE,0.0,0.05,KAVITIND
BSE,539533,,138120452,EQ,0.0,1,KASHIRAM JAIN AND COMPANY LIMI,BSE,0.0,0.01,KASHIRAM
BSE,590003,,151040772,EQ,0.0,1,KARUR VYSYA BANK,BSE,0.0,0.05,KARURVYSYA
BSE,538928,,137965572,EQ,0.0,1,KARNAVATI FINANCE,BSE,0.0,0.05,KARNAVATI
BSE,533451,,136563460,EQ,0.0,1,KARMA ENERGY,BSE,0.0,0.01,KARMAENG
BSE,541161,,138537220,EQ,0.0,1,,BSE,0.0,0.05,KARDA
BSE,538896,,137957380,EQ,0.0,1,KANCHI KARPOORAM,BSE,0.0,0.05,KANCHI
BSE,506184,,129583108,EQ,0.0,1,KANANI INDUSTRIES,BSE,0.0,0.01,KANANIIND
BSE,524604,,134298628,EQ,0.0,100,KAMRON LABORATORIES,BSE,0.0,0.01,KAMRLAB
BSE,511131,,130849540,EQ,0.0,1,KAMANWALA HOUSING CONSTRUCTION,BSE,0.0,0.01,KAMANWALA
BSE,532468,,136311812,EQ,0.0,1,KAMA HOLDINGS,BSE,0.0,0.05,KAMAHOLD
BSE,514322,,131666436,EQ,0.0,1,KAMADGIRI FASHION,BSE,0.0,0.05,KAMADGIRI
BSE,522287,,133705476,EQ,0.0,1,KALPATARU POWER TRANSMISSION L,BSE,0.0,0.05,KALPATPOWR
BSE,530201,,135731460,EQ,0.0,1,KALLAM SPINNING MILLS,BSE,0.0,0.01,KALLAM
BSE,521054,,133389828,EQ,0.0,1,KAKATIYA TEXTILES,BSE,0.0,0.01,KAKTEX
BSE,500234,,128059908,EQ,0.0,1,KAKATIYA CEMENT SUGAR & INDUST,BSE,0.0,0.05,KAKATCEM
BSE,513693,,131505412,EQ,0.0,1,KIC METALIKS,BSE,0.0,0.05,KAJARIR
BSE,500233,,128059652,EQ,0.0,1,KAJARIA CERAMICS,BSE,0.0,0.05,KAJARIACER
BSE,540756,,138433540,EQ,0.0,3000,KAARYA FACILITIES AND SERVICES,BSE,0.0,0.01,KAARYAFSL
BSE,514448,,131698692,EQ,0.0,1,,BSE,0.0,0.05,JYOTIRES
BSE,542544,,138891268,EQ,0.0,1,,BSE,0.0,0.01,JYOTIN
BSE,504076,,129043460,EQ,0.0,1,JYOTI,BSE,0.0,0.01,JYOTI
BSE,532926,,136429060,EQ,0.0,1,JYOTHY LABORATORIES,BSE,0.0,0.05,JYOTHYLAB
BSE,519248,,132927492,EQ,0.0,1,JVL AGRO INDUSTRIES,BSE,0.0,0.01,JVLAGRO
BSE,535648,,137125892,EQ,0.0,1,JUST DIAL,BSE,0.0,0.05,JUSTDIAL
BSE,534623,,136863492,EQ,0.0,1,JUPITER INFOMEDIA,BSE,0.0,0.05,JUPITERIN
BSE,539216,,138039300,EQ,0.0,4000,JUNCTION FABRICS AND APPARELS,BSE,0.0,0.05,JUNCTION
BSE,531337,,136022276,EQ,0.0,1,,BSE,0.0,0.05,JUMPNET
BSE,516078,,132115972,EQ,0.0,1,JUMBO BAG,BSE,0.0,0.01,JUMBO
BSE,511060,,130831364,EQ,0.0,1,JUMBO FINANCE,BSE,0.0,0.05,JUMBFNL
BSE,533320,,136529924,EQ,0.0,1,JUBILANT INDUSTRIES,BSE,0.0,0.05,JUBLINDS
BSE,533155,,136487684,EQ,0.0,1,JUBILANT FOODWORKS,BSE,0.0,0.05,JUBLFOOD
BSE,530019,,135684868,EQ,0.0,1,JUBILANT LIFE SCIENCES,BSE,0.0,0.05,JUBILANT
BSE,534600,,136857604,EQ,0.0,1,JTL INFRA,BSE,0.0,0.05,JTLINFRA
BSE,520057,,133134596,EQ,0.0,1,,BSE,0.0,0.05,JTEKTINDIA
BSE,946928,,242413572,EQ,0.0,1,JSWENERGY-9.75%-20-7-20-PVT,BSE,0.0,0.01,JSW200710
BSE,946501,,242304260,EQ,0.0,1,JSWSTEEL-10.6%-02-02-20-PVT,BSE,0.0,0.01,JSW02FEB10
BSE,538837,,137942276,EQ,0.0,1,JEEVAN SCIENTIFIC TECHNOLOGY L,BSE,0.0,0.05,JSTL
BSE,946672,,242348036,EQ,0.0,1,JINDALSTEEL-9.80%-29-12-21-PVT,BSE,0.0,0.01,JSPL29DEC09
BSE,946518,,242308612,EQ,0.0,1,JINDALSTEEL-9.8%-25-07-20-PVT,BSE,0.0,0.01,JSPL250110E
BSE,946517,,242308356,EQ,0.0,1,JINDALSTEEL-9.8%-24-06-20-PVT,BSE,0.0,0.01,JSPL241209D
BSE,946514,,242307588,EQ,0.0,1,JINDALSTEEL-9.8%-24-05-20-PVT,BSE,0.0,0.01,JSPL241109C
BSE,946509,,242306308,EQ,0.0,1,JINDALSTEEL-9.80%-22-04-20-PVT,BSE,0.0,0.01,JSPL22109B
BSE,946638,,242339332,EQ,0.0,1,JINDALSTEEL-9.80%-19-8-20-PVT,BSE,0.0,0.01,JSPL19FEB10
BSE,946506,,242305540,EQ,0.0,1,JINDALSTEEL-9.80%-12-04-20-PVT,BSE,0.0,0.01,JSPL12109A
BSE,946486,,242300420,EQ,0.0,1,JSPL-9.80%-08-04-2020-PVT,BSE,0.0,0.01,JSPL08OCT9A
BSE,946488,,242300932,EQ,0.0,1,JSPL-9.80%-08-06-2020-PVT,BSE,0.0,0.01,JSPL08DEC9C
BSE,951781,,243655940,EQ,0.0,1,JINDAL-FLOATING-11-03-21-PVT,BSE,0.0,0.01,JSP11032021
BSE,504080,,129044484,EQ,0.0,1,JSL INDUSTRIES,BSE,0.0,0.05,JSLINDL
BSE,542375,,138848004,EQ,0.0,1,,BSE,0.0,0.01,IPRU9478
BSE,542374,,138847748,EQ,0.0,1,,BSE,0.0,0.01,IPRU9477
BSE,542331,,138836740,EQ,0.0,1,,BSE,0.0,0.01,IPRU9474
BSE,542341,,138839300,EQ,0.0,1,,BSE,0.0,0.01,IPRU9471
BSE,542317,,138833156,EQ,0.0,1,,BSE,0.0,0.01,IPRU9466
BSE,542252,,138816516,EQ,0.0,1,,BSE,0.0,0.01,IPRU9447
BSE,542180,,138798084,EQ,0.0,1,,BSE,0.0,0.01,IPRU9444
BSE,542167,,138794756,EQ,0.0,1,,BSE,0.0,0.01,IPRU9441
BSE,542184,,138799108,EQ,0.0,1,,BSE,0.0,0.01,IPRU9437
BSE,542183,,138798852,EQ,0.0,1,,BSE,0.0,0.01,IPRU9436
BSE,542127,,138784516,EQ,0.0,1,,BSE,0.0,0.01,IPRU9434
BSE,542126,,138784260,EQ,0.0,1,,BSE,0.0,0.01,IPRU9433
BSE,542122,,138783236,EQ,0.0,1,,BSE,0.0,0.01,IPRU9422
BSE,542163,,138793732,EQ,0.0,1,,BSE,0.0,0.01,IPRU9421
BSE,542160,,138792964,EQ,0.0,1,,BSE,0.0,0.01,IPRU9420
BSE,542089,,138774788,EQ,0.0,1,,BSE,0.0,0.01,IPRU9414
BSE,542088,,138774532,EQ,0.0,1,,BSE,0.0,0.01,IPRU9412
BSE,542028,,138759172,EQ,0.0,1,,BSE,0.0,0.01,IPRU9400
BSE,542018,,138756612,EQ,0.0,1,,BSE,0.0,0.01,IPRU9397
BSE,541971,,138744580,EQ,0.0,1,,BSE,0.0,0.01,IPRU9394
BSE,541996,,138750980,EQ,0.0,1,,BSE,0.0,0.01,IPRU9390
BSE,541995,,138750724,EQ,0.0,1,,BSE,0.0,0.01,IPRU9389
BSE,541913,,138729732,EQ,0.0,1,,BSE,0.0,0.01,IPRU9386
BSE,541912,,138729476,EQ,0.0,1,,BSE,0.0,0.01,IPRU9385
BSE,541911,,138729220,EQ,0.0,1,,BSE,0.0,0.01,IPRU9384
BSE,541928,,138733572,EQ,0.0,1,,BSE,0.0,0.01,IPRU9383
BSE,541927,,138733316,EQ,0.0,1,,BSE,0.0,0.01,IPRU9382
BSE,541926,,138733060,EQ,0.0,1,,BSE,0.0,0.01,IPRU9381
BSE,541521,,138629380,EQ,0.0,1,,BSE,0.0,0.01,IPRU9317
BSE,541224,,138553348,EQ,0.0,1,,BSE,0.0,0.01,IPRU9276
BSE,541222,,138552836,EQ,0.0,1,,BSE,0.0,0.01,IPRU9275
BSE,541159,,138536708,EQ,0.0,1,,BSE,0.0,0.01,IPRU9273
BSE,541089,,138518788,EQ,0.0,1,,BSE,0.0,0.01,KTKFMP219RD
BSE,541002,,138496516,EQ,0.0,1,KOTAK MAHINDRA MUTUAL FUND,BSE,0.0,0.01,KTKFMP217RD
BSE,540920,,138475524,EQ,0.0,1,KOTAK MAHINDRA MUTUAL FUND,BSE,0.0,0.01,KTKFMP215RD
BSE,540921,,138475780,EQ,0.0,1,KOTAK MAHINDRA MUTUAL FUND,BSE,0.0,0.01,KTKFMP215DG
BSE,540922,,138476036,EQ,0.0,1,KOTAK MAHINDRA MUTUAL FUND,BSE,0.0,0.01,KTKFMP215DD
BSE,540865,,138461444,EQ,0.0,1,KOTAK MAHINDRA MUTUAL FUND,BSE,0.0,0.01,KTKFMP214RG
BSE,540866,,138461700,EQ,0.0,1,KOTAK MAHINDRA MUTUAL FUND,BSE,0.0,0.01,KTKFMP214RD
BSE,540867,,138461956,EQ,0.0,1,KOTAK MAHINDRA MUTUAL FUND,BSE,0.0,0.01,KTKFMP214DG
BSE,540868,,138462212,EQ,0.0,1,KOTAK MAHINDRA MUTUAL FUND,BSE,0.0,0.01,KTKFMP214DD
BSE,536060,,137231364,EQ,0.0,1,KOTAK MAHINDRA MUTUAL FUND - K,BSE,0.0,0.01,KTKFMP111GD
BSE,536058,,137230852,EQ,0.0,1,KOTAK MAHINDRA MUTUAL FUND - K,BSE,0.0,0.01,KTKFMP111G
BSE,536036,,137225220,EQ,0.0,1,KOTAK MAHINDRA MUTUAL FUND - K,BSE,0.0,0.01,KTKFMP110GD
BSE,536034,,137224708,EQ,0.0,1,KOTAK MAHINDRA MUTUAL FUND - K,BSE,0.0,0.01,KTKFMP110G
BSE,536035,,137224964,EQ,0.0,1,KOTAK MAHINDRA MUTUAL FUND - K,BSE,0.0,0.01,KTKFMP110D
BSE,535441,,137072900,EQ,0.0,1,KOTAK MAHINDRA MUTUAL FUND - K,BSE,0.0,0.01,KTKFMP101GD
BSE,535439,,137072388,EQ,0.0,1,KOTAK MAHINDRA MUTUAL FUND - K,BSE,0.0,0.01,KTKFMP101G
BSE,535440,,137072644,EQ,0.0,1,KOTAK MAHINDRA MUTUAL FUND - K,BSE,0.0,0.01,KTKFMP101D
BSE,535375,,137056004,EQ,0.0,1,KOTAK MAHINDRA MUTUAL FUND - K,BSE,0.0,0.01,KTKFMP100GD
BSE,535371,,137054980,EQ,0.0,1,KOTAK MAHINDRA MUTUAL FUND - K,BSE,0.0,0.01,KTKFMP100G
BSE,535374,,137055748,EQ,0.0,1,KOTAK MAHINDRA MUTUAL FUND - K,BSE,0.0,0.01,KTKFMP100D
BSE,532652,,136358916,EQ,0.0,1,KARNATAKA BANK,BSE,0.0,0.05,KTKBANK
BSE,533289,,136521988,EQ,0.0,1,KESAR TERMINALS & INFRASTRUCTU,BSE,0.0,0.05,KTIL
BSE,530149,,135718148,EQ,0.0,1,KSL AND INDUSTRIES,BSE,0.0,0.01,KSLIND
BSE,500235,,128060164,EQ,0.0,1,KALYANI STEELS,BSE,0.0,0.05,KSL
BSE,532997,,136447236,EQ,0.0,1,KSK ENERGY VENTURES,BSE,0.0,0.01,KSK
BSE,523550,,134028804,EQ,0.0,1,KRYPTON INDUSTRIES,BSE,0.0,0.01,KRYPTONQ
BSE,512329,,131156228,EQ,0.0,1,KINTECH RENEWABLES,BSE,0.0,0.05,KRL
BSE,533210,,136501764,EQ,0.0,1,KRITI NUTRIENTS,BSE,0.0,0.05,KRITINUT
BSE,526423,,134764292,EQ,0.0,1,KRITI INDUSTRIES (INDIA),BSE,0.0,0.05,KRITIIND
BSE,541158,,138536452,EQ,0.0,1,,BSE,0.0,0.01,IPRU9272
BSE,541123,,138527492,EQ,0.0,1,,BSE,0.0,0.01,IPRU9270
BSE,541121,,138526980,EQ,0.0,1,,BSE,0.0,0.01,IPRU9269
BSE,541080,,138516484,EQ,0.0,1,,BSE,0.0,0.01,IPRU9268
BSE,541079,,138516228,EQ,0.0,1,,BSE,0.0,0.01,IPRU9267
