exchange,exchange_token,expiry,instrument_token,instrument_type,last_price,lot_size,name,segment,strike,tick_size,tradingsymbol
NSE,3496,,894977,EQ,0.0,1,THIRUMALAI CHEMICALS,NSE,0.0,0.05,TIRUMALCHM
NSE,9117,,2333953,EQ,0.0,1,TIPS INDUSTRIES,NSE,0.0,0.05,TIPSINDLTD
NSE,3493,,894209,EQ,0.0,1,THE TINPLATE CO. (I),NSE,0.0,0.05,TINPLATE
NSE,14198,,3634689,EQ,0.0,1,TIMKEN INDIA,NSE,0.0,0.05,TIMKEN
NSE,14707,,3764993,EQ,0.0,1,TIME TECHNOPLAST,NSE,0.0,0.05,TIMETECHNO
NSE,10717,,2743553,EQ,0.0,1,,NSE,0.0,0.05,TIMESGTY
NSE,3484,,891905,EQ,0.0,1,TIL,NSE,0.0,0.05,TIL
NSE,25482,,6523393,EQ,0.0,1,,NSE,0.0,0.05,TIJARIA
NSE,312,,79873,EQ,0.0,1,TUBE INVEST OF INDIA,NSE,0.0,0.05,TIINDIA
NSE,14223,,3641089,EQ,0.0,1,TECHNOCRAFT IND,NSE,0.0,0.05,TIIL
NSE,14019,,3588865,EQ,0.0,1,TIDE WATER OIL,NSE,0.0,0.05,TIDEWATER
NSE,17032,,4360193,EQ,0.0,1,THYROCARE TECH,NSE,0.0,0.05,THYROCARE
NSE,3481,,891137,EQ,0.0,1,THOMAS COOK (INDIA),NSE,0.0,0.05,THOMASCOOK
NSE,21427,,5485313,EQ,0.0,1,,NSE,0.0,0.05,THEINVEST
NSE,18118,,4638209,EQ,0.0,1,THANGAMAYIL JEWELLERY,NSE,0.0,0.05,THANGAMAYL
NSE,14607,,3739393,EQ,0.0,1,,NSE,0.0,0.05,TGBHOTELS
NSE,14319,,3665665,EQ,0.0,1,,NSE,0.0,0.05,TFL
NSE,3466,,887297,EQ,0.0,1,TOURISM FINANCE CORP. OF,NSE,0.0,0.05,TFCILTD
NSE,21828,,5587969,EQ,0.0,1,,NSE,0.0,0.05,TEXRAIL
NSE,18214,,4662785,EQ,0.0,1,,NSE,0.0,0.05,TEXMOPIPES
NSE,11549,,2956545,EQ,0.0,1,TEXMACO INFRA & HOLDG,NSE,0.0,0.05,TEXINFRA
NSE,19292,,4938753,EQ,0.0,1,,NSE,0.0,0.05,TERASOFT
NSE,21131,,5409537,EQ,0.0,1,TEJAS NETWORKS,NSE,0.0,0.05,TEJASNET
NSE,6445,,1649921,EQ,0.0,1,,NSE,0.0,0.05,TECHNOE
NSE,12716,,3255297,EQ,0.0,1,TEAMLEASE SERVICES,NSE,0.0,0.05,TEAMLEASE
NSE,25178,,6445569,EQ,0.0,1,TD POWER SYSTEMS,NSE,0.0,0.05,TDPOWERSYS
NSE,184,,47105,EQ,0.0,1,TCPL PACKAGING,NSE,0.0,0.05,TCPLPACK
NSE,4172,,1068033,EQ,0.0,1,,NSE,0.0,0.05,TCNSBRANDS
NSE,4771,,1221377,EQ,0.0,1,TCI FINANCE,NSE,0.0,0.05,TCIFINANCE
NSE,23452,,6003713,EQ,0.0,1,,NSE,0.0,0.05,TCIDEVELOP
NSE,10580,,2708481,EQ,0.0,1,TRANSPORT CORPN OF INDIA,NSE,0.0,0.05,TCI
NSE,27037,,6921473,EQ,0.0,1,TRIB BHIMJI ZAVERI,NSE,0.0,0.05,TBZ
NSE,1639,,419585,EQ,0.0,1,,NSE,0.0,0.05,TATASTLLP
NSE,447,,114433,EQ,0.0,1,,NSE,0.0,0.05,TATASTLBSL
NSE,3423,,876289,EQ,0.0,1,TATA METALIKS,NSE,0.0,0.05,TATAMETALI
NSE,1621,,414977,EQ,0.0,1,TATA INVESTMENT CORP,NSE,0.0,0.05,TATAINVEST
NSE,3721,,952577,EQ,0.0,1,,NSE,0.0,0.05,TATACOMM
NSE,724,,185345,EQ,0.0,1,TATA COFFEE,NSE,0.0,0.05,TATACOFFEE
NSE,20092,,5143553,EQ,0.0,1,TASTY BITE EATABLES,NSE,0.0,0.05,TASTYBITE
NSE,14771,,3781377,EQ,0.0,1,,NSE,0.0,0.05,TARMAT
NSE,13976,,3577857,EQ,0.0,1,,NSE,0.0,0.05,TANLA
NSE,13648,,3493889,EQ,0.0,1,TALBROS AUTO. COMP.,NSE,0.0,0.05,TALBROAUTO
NSE,14917,,3818753,EQ,0.0,1,TAKE SOLUTIONS,NSE,0.0,0.05,TAKE
NSE,9354,,2394625,EQ,0.0,1,TAJ GVK HOTELS & RESORTS,NSE,0.0,0.05,TAJGVK
NSE,3396,,869377,EQ,0.0,1,,NSE,0.0,0.05,TAINWALCHM
NSE,10243,,2622209,EQ,0.0,1,SYNGENE INTERNATIONAL,NSE,0.0,0.05,SYNGENE
NSE,24190,,6192641,EQ,0.0,1,SYMPHONY,NSE,0.0,0.05,SYMPHONY
NSE,12489,,3197185,EQ,0.0,1,,NSE,0.0,0.05,SWSOLAR
NSE,11909,,3048705,EQ,0.0,1,SWELECT ENERGY SYS,NSE,0.0,0.05,SWELECTES
NSE,3384,,866305,EQ,0.0,1,SWARAJ ENGINES,NSE,0.0,0.05,SWARAJENG
NSE,27095,,6936321,EQ,0.0,1,SWAN ENERGY,NSE,0.0,0.05,SWANENERGY
NSE,31837,,8150273,EQ,0.0,1,SREELEATHERS,NSE,0.0,0.05,SREEL
NSE,21462,,5494273,EQ,0.0,1,SINTEX PLASTICS TECH,NSE,0.0,0.05,SPTL
NSE,3321,,850177,EQ,0.0,1,SPML INFRA,NSE,0.0,0.05,SPMLINFRA
NSE,11935,,3055361,EQ,0.0,1,SPL INDUSTRIES,NSE,0.0,0.05,SPLIL
NSE,11446,,2930177,EQ,0.0,1,,NSE,0.0,0.05,SPICEJET
NSE,3252,,832513,EQ,0.0,1,SPIC,NSE,0.0,0.05,SPIC
NSE,8163,,2089729,EQ,0.0,1,,NSE,0.0,0.05,SPENCERS
NSE,11435,,2927361,EQ,0.0,1,,NSE,0.0,0.05,SPANDANA
NSE,9678,,2477569,EQ,0.0,1,,NSE,0.0,0.05,SOUTHWEST
NSE,17635,,4514561,EQ,0.0,1,ZYDUS WELLNESS,NSE,0.0,0.05,ZYDUSWELL
NSE,29050,,7436801,EQ,0.0,1,ZUARI AGRO CHEMICALS,NSE,0.0,0.05,ZUARI
NSE,11394,,2916865,EQ,0.0,1,,NSE,0.0,0.05,ZOTA
NSE,3824,,978945,EQ,0.0,1,ZODIAC JRD-MKJ,NSE,0.0,0.05,ZODJRDMKJ
NSE,3821,,978177,EQ,0.0,1,,NSE,0.0,0.05,ZODIACLOTH
NSE,7508,,1922049,EQ,0.0,1,ZEN TECHNOLOGIES,NSE,0.0,0.05,ZENTEC
NSE,1076,,275457,EQ,0.0,1,ZENSAR TECHNOLOGIES ,NSE,0.0,0.05,ZENSARTECH
NSE,14003,,3584769,EQ,0.0,1,ZEE MEDIA CORPORATION,NSE,0.0,0.05,ZEEMEDIA
NSE,20852,,5338113,EQ,0.0,1,ZEE LEARN,NSE,0.0,0.05,ZEELEARN
NSE,11407,,2920193,EQ,0.0,1,XPRO INDIA,NSE,0.0,0.05,XPROINDIA
NSE,8477,,2170113,EQ,0.0,1,,NSE,0.0,0.05,XELPMOC
NSE,11705,,2996481,EQ,0.0,1,XCHANGING SOLUTIONS,NSE,0.0,0.05,XCHANGING
NSE,3002,,768513,EQ,0.0,1,WONDERLA HOLIDAYS,NSE,0.0,0.05,WONDERLA
NSE,7506,,1921537,EQ,0.0,1,WOCKHARDT,NSE,0.0,0.05,WOCKPHARMA
NSE,24969,,6392065,EQ,0.0,1,WINDSOR MACHINES,NSE,0.0,0.05,WINDMACHIN
NSE,3772,,965633,EQ,0.0,1,,NSE,0.0,0.05,WILLAMAGOR
NSE,18011,,4610817,EQ,0.0,1,WHIRLPOOL OF INDIA,NSE,0.0,0.05,WHIRLPOOL
NSE,3766,,964097,EQ,0.0,1,WHEELS INDIA,NSE,0.0,0.05,WHEELS
NSE,11580,,2964481,EQ,0.0,1,,NSE,0.0,0.05,WESTLIFE
NSE,4235,,1084161,EQ,0.0,1,WENDT (INDIA),NSE,0.0,0.05,WENDT
NSE,11253,,2880769,EQ,0.0,1,WELSPUN INDIA,NSE,0.0,0.05,WELSPUNIND
NSE,19800,,5068801,EQ,0.0,1,,NSE,0.0,0.05,WELINV
NSE,11626,,2976257,EQ,0.0,1,WELSPUN ENTERPRISES,NSE,0.0,0.05,WELENT
NSE,11821,,3026177,EQ,0.0,1,WELSPUN CORP,NSE,0.0,0.05,WELCORP
NSE,3748,,959489,EQ,0.0,1,,NSE,0.0,0.05,WEIZMANIND
NSE,24391,,6244097,EQ,0.0,1,WEIZMANN FOREX,NSE,0.0,0.05,WEIZFOREX
NSE,14602,,3738113,EQ,0.0,1,WEBSOL ENERGY SYSTEM,NSE,0.0,0.05,WEBELSOLAR
NSE,3745,,958721,EQ,0.0,1,,NSE,0.0,0.05,WATERBASE
NSE,3736,,956417,EQ,0.0,1,WALCHANDNAGAR INDUSTRIES,NSE,0.0,0.05,WALCHANNAG
NSE,16915,,4330241,EQ,0.0,1,WABCO INDIA,NSE,0.0,0.05,WABCOINDIA
NSE,20188,,5168129,EQ,0.0,1,VA TECH WABAG,NSE,0.0,0.05,WABAG
NSE,2073,,530689,EQ,0.0,1,VARDHMAN TEXTILES,NSE,0.0,0.05,VTL
NSE,24292,,6218753,EQ,0.0,1,VST TILLERS TRACTORS,NSE,0.0,0.05,VSTTILLERS
NSE,14329,,3668225,EQ,0.0,1,SMS PHARMACEUTICALS,NSE,0.0,0.05,SMSPHARMA
NSE,21551,,5517057,EQ,0.0,1,SMS LIFESCIENCES (I),NSE,0.0,0.05,SMSLIFE
NSE,3387,,867073,EQ,0.0,1,SML ISUZU,NSE,0.0,0.05,SMLISUZU
NSE,4732,,1211393,EQ,0.0,1,SKM EGG PROD EXPORT(I) LT,NSE,0.0,0.05,SKMEGGPROD
NSE,9428,,2413569,EQ,0.0,1,SKIPPER,NSE,0.0,0.05,SKIPPER
NSE,3186,,815617,EQ,0.0,1,SKF INDIA,NSE,0.0,0.05,SKFINDIA
NSE,18883,,4834049,EQ,0.0,1,SJVN,NSE,0.0,0.05,SJVN
NSE,14096,,3608577,EQ,0.0,1,SIYARAM SILK MILLS,NSE,0.0,0.05,SIYSIL
NSE,13998,,3583489,EQ,0.0,1,,NSE,0.0,0.05,SITINET
NSE,21501,,5504257,EQ,0.0,1,SECURITY INTELL SERVICES,NSE,0.0,0.05,SIS
NSE,11050,,2828801,EQ,0.0,1,,NSE,0.0,0.05,SIRCA
NSE,5831,,1492737,EQ,0.0,1,SINTEX INDUSTRIES,NSE,0.0,0.05,SINTEX
NSE,3162,,809473,EQ,0.0,1,SIMPLEX INFRASTRUCTURES L,NSE,0.0,0.05,SIMPLEXINF
NSE,4105,,1050881,EQ,0.0,1,SIL INVESTMENTS,NSE,0.0,0.05,SILINV
NSE,6368,,1630209,EQ,0.0,1,SICAL LOGISTICS,NSE,0.0,0.05,SICAL
NSE,13740,,3517441,EQ,0.0,1,,NSE,0.0,0.05,SHYAMTEL
NSE,10188,,2608129,EQ,0.0,1,,NSE,0.0,0.05,SHYAMCENT
NSE,15308,,3918849,EQ,0.0,1,SHRIRAM EPC,NSE,0.0,0.05,SHRIRAMEPC
NSE,11739,,3005185,EQ,0.0,1,SHRIRAM CITYUNI FIN.LTD.,NSE,0.0,0.05,SHRIRAMCIT
NSE,3129,,801025,EQ,0.0,1,SHREYAS SHIPPING & LOGIST,NSE,0.0,0.05,SHREYAS
NSE,3126,,800257,EQ,0.0,1,SHREYANS INDUSTRIES,NSE,0.0,0.05,SHREYANIND
NSE,11149,,2854145,EQ,0.0,1,,NSE,0.0,0.05,SHRENIK
NSE,7627,,1952513,EQ,0.0,1,,NSE,0.0,0.05,SHREERAMA
NSE,10588,,2710529,EQ,0.0,1,SHRE PUSH CHEM & FERT,NSE,0.0,0.05,SHREEPUSHK
NSE,11813,,3024129,EQ,0.0,1,SHOPPERS STOP,NSE,0.0,0.05,SHOPERSTOP
NSE,11212,,2870273,EQ,0.0,1,S H KELKAR AND CO.,NSE,0.0,0.05,SHK
NSE,804,,205825,EQ,0.0,1,SHIVA TEXYARN,NSE,0.0,0.05,SHIVATEX
NSE,1497,,383233,EQ,0.0,1,,NSE,0.0,0.05,SHIVAMILLS
NSE,13756,,3521537,EQ,0.0,1,SHIVAM AUTO.LTD,NSE,0.0,0.05,SHIVAMAUTO
NSE,17752,,4544513,EQ,0.0,1,SHILPA MEDICARE,NSE,0.0,0.05,SHILPAMED
NSE,5068,,1297409,EQ,0.0,1,SHEMAROO ENTER.,NSE,0.0,0.05,SHEMAROO
NSE,17044,,4363265,EQ,0.0,1,RELIANCE ETF SHARIAH BEES,NSE,0.0,0.01,SHARIABEES
NSE,10530,,2695681,EQ,0.0,1,SHARDA MOTOR INDS,NSE,0.0,0.05,SHARDAMOTR
NSE,4992,,1277953,EQ,0.0,1,SHARDA CROPCHEM,NSE,0.0,0.05,SHARDACROP
NSE,3078,,787969,EQ,0.0,1,SHANTHI GEARS,NSE,0.0,0.05,SHANTIGEAR
NSE,20321,,5202177,EQ,0.0,1,SHANKARA BLDG PRODUCT,NSE,0.0,0.05,SHANKARA
NSE,15342,,3927553,EQ,0.0,1,SHALIM PAINTS,NSE,0.0,0.05,SHALPAINTS
NSE,714,,182785,EQ,0.0,1,SHALBY,NSE,0.0,0.05,SHALBY
NSE,25574,,6546945,EQ,0.0,1,SHAKTI PUMPS (I),NSE,0.0,0.05,SHAKTIPUMP
NSE,11856,,3035137,EQ,0.0,1,SHAH ALLOYS,NSE,0.0,0.05,SHAHALLOYS
NSE,13367,,3421953,EQ,0.0,1,,NSE,0.0,0.05,SGL
NSE,27297,,6988033,EQ,0.0,1,RATTANINDIA INFRA,NSE,0.0,0.05,RTNINFRA
NSE,13414,,3433985,EQ,0.0,1,R SYS INTERNATIONAL,NSE,0.0,0.05,RSYSTEMS
NSE,2794,,715265,EQ,0.0,1,RSWM,NSE,0.0,0.05,RSWM
NSE,6429,,1645825,EQ,0.0,1,R. S. SOFTWARE (INDIA) LI,NSE,0.0,0.05,RSSOFTWARE
NSE,20760,,5314561,EQ,0.0,1,R.P.P INFRA PROJECTS,NSE,0.0,0.05,RPPINFRA
NSE,16725,,4281601,EQ,0.0,1,RPG LIFE SCIENCES,NSE,0.0,0.05,RPGLIFE
NSE,28913,,7401729,EQ,0.0,1,ROSSELL INDIA,NSE,0.0,0.05,ROSSELLIND
NSE,13182,,3374593,EQ,0.0,1,ROYAL ORCHID HOTELS,NSE,0.0,0.05,ROHLTD
NSE,357,,91393,EQ,0.0,1,RELIANCE NIPPON L A M,NSE,0.0,0.05,RNAM
NSE,11975,,3065601,EQ,0.0,1,RANE (MADRAS),NSE,0.0,0.05,RML
NSE,15093,,3863809,EQ,0.0,1,,NSE,0.0,0.05,RMCL
NSE,11411,,2921217,EQ,0.0,1,RAMKRISHNA FORGINGS,NSE,0.0,0.05,RKFORGE
NSE,2909,,744705,EQ,0.0,1,RICO AUTO INDUSTRIES,NSE,0.0,0.05,RICOAUTO
NSE,21733,,5563649,EQ,0.0,1,RELIANCE HOME FINANCE,NSE,0.0,0.05,RHFL
NSE,15129,,3873025,EQ,0.0,1,,NSE,0.0,0.05,RGL
NSE,11961,,3062017,EQ,0.0,1,REVATHI EQUIPMENT,NSE,0.0,0.05,REVATHI
NSE,20323,,5202689,EQ,0.0,1,RESPONSIVE INDUSTRIES,NSE,0.0,0.05,RESPONIND
NSE,13126,,3360257,EQ,0.0,1,REPRO INDIA,NSE,0.0,0.05,REPRO
NSE,3965,,1015041,EQ,0.0,1,REMSONS INDUSTRIES,NSE,0.0,0.05,REMSONSIND
NSE,553,,141569,EQ,0.0,1,RELIANCE INFRASTRUCTU,NSE,0.0,0.05,RELINFRA
NSE,15068,,3857409,EQ,0.0,1,RELIGARE ENTER.,NSE,0.0,0.05,RELIGARE
NSE,2882,,737793,EQ,0.0,1,RELIANCE CAPITAL,NSE,0.0,0.05,RELCAPITAL
NSE,24225,,6201601,EQ,0.0,1,RELAXO FOOT,NSE,0.0,0.05,RELAXO
NSE,17764,,4547585,EQ,0.0,1,,NSE,0.0,0.05,REFEX
NSE,14255,,3649281,EQ,0.0,1,REDINGTON (INDIA),NSE,0.0,0.05,REDINGTON
NSE,13187,,3375873,EQ,0.0,1,RELIANCE COMMUNICATIONS L,NSE,0.0,0.05,RCOM
NSE,2866,,733697,EQ,0.0,1,RASHTRIYA CHEMICALS & FER,NSE,0.0,0.05,RCF
NSE,2859,,731905,EQ,0.0,1,RAYMOND,NSE,0.0,0.05,RAYMOND
NSE,13451,,3443457,EQ,0.0,1,RATNAMANI MET & TUB,NSE,0.0,0.05,RATNAMANI
NSE,2844,,728065,EQ,0.0,1,RANE HOLDINGS,NSE,0.0,0.05,RANEHOLDIN
NSE,16751,,4288257,EQ,0.0,1,RANE ENG VALVE,NSE,0.0,0.05,RANEENGINE
NSE,2837,,726273,EQ,0.0,1,,NSE,0.0,0.05,RANASUG
NSE,20134,,5154305,EQ,0.0,1,RAMKY INFRA,NSE,0.0,0.05,RAMKY
NSE,7851,,2009857,EQ,0.0,1,RAMCO SYSTEMS,NSE,0.0,0.05,RAMCOSYS
NSE,13565,,3472641,EQ,0.0,1,,NSE,0.0,0.05,RAMANEWS
NSE,2816,,720897,EQ,0.0,1,RALLIS INDIA,NSE,0.0,0.05,RALLIS
NSE,14403,,3687169,EQ,0.0,1,,NSE,0.0,0.05,RAJTV
NSE,2809,,719105,EQ,0.0,1,,NSE,0.0,0.05,RAJSREESUG
NSE,10932,,2798593,EQ,0.0,1,,NSE,0.0,0.05,RADAAN
NSE,15032,,3848193,EQ,0.0,1,RELIANCE ETF PSU BANKBEES,NSE,0.0,0.01,PSUBNKBEES
NSE,20877,,5344513,EQ,0.0,1,PSP PROJECTS,NSE,0.0,0.05,PSPPROJECT
NSE,21001,,5376257,EQ,0.0,1,PUNJAB & SIND BANK,NSE,0.0,0.05,PSB
NSE,2739,,701185,EQ,0.0,1,,NSE,0.0,0.05,PRSMJOHNSN
NSE,28859,,7387905,EQ,0.0,1,,NSE,0.0,0.05,PROZONINTU
NSE,12018,,3076609,EQ,0.0,1,SUZLON ENERGY,NSE,0.0,0.05,SUZLON
NSE,11233,,2875649,EQ,0.0,1,SUVEN LIFE SCIENCES,NSE,0.0,0.05,SUVEN
NSE,13801,,3533057,EQ,0.0,1,SUTLEJ TEXT & INDUS,NSE,0.0,0.05,SUTLEJTEX
NSE,3375,,864001,EQ,0.0,1,SURYA ROSHNI,NSE,0.0,0.05,SURYAROSNI
NSE,11852,,3034113,EQ,0.0,1,SURYALAKSHMI COT MIL,NSE,0.0,0.05,SURYALAXMI
NSE,10700,,2739201,EQ,0.0,1,SURANA TELECOM AND POW LT,NSE,0.0,0.05,SURANAT&P
NSE,21077,,5395713,EQ,0.0,1,,NSE,0.0,0.05,SURANASOL
NSE,3363,,860929,EQ,0.0,1,SUPREME INDUSTRIES,NSE,0.0,0.05,SUPREMEIND
NSE,11689,,2992385,EQ,0.0,1,SUPRAJIT ENGINEERING,NSE,0.0,0.05,SUPRAJIT
NSE,3360,,860161,EQ,0.0,1,SUPREME PETROCHEMICALS LT,NSE,0.0,0.05,SUPPETRO
NSE,3357,,859393,EQ,0.0,1,,NSE,0.0,0.05,SUPERSPIN
NSE,20616,,5277697,EQ,0.0,1,SUPERHOUSE,NSE,0.0,0.05,SUPERHOUSE
NSE,3348,,857089,EQ,0.0,1,SUNFLAG IRON AND STEEL CO,NSE,0.0,0.05,SUNFLAG
NSE,3345,,856321,EQ,0.0,1,SUNDRAM FASTENERS,NSE,0.0,0.05,SUNDRMFAST
NSE,4179,,1069825,EQ,0.0,1,SUNDARAM BRAK LININGS,NSE,0.0,0.05,SUNDRMBRAK
NSE,2183,,558849,EQ,0.0,1,,NSE,0.0,0.05,SUNDARMHLD
NSE,18931,,4846337,EQ,0.0,1,,NSE,0.0,0.05,SUNDARAM
NSE,29008,,7426049,EQ,0.0,1,SUNDARAM CLAYTON,NSE,0.0,0.05,SUNCLAYLTD
NSE,21275,,5446401,EQ,0.0,1,SUMMIT SECURITIES,NSE,0.0,0.05,SUMMITSEC
NSE,11140,,2851841,EQ,0.0,1,,NSE,0.0,0.05,SUMIT
NSE,20790,,5322241,EQ,0.0,1,,NSE,0.0,0.05,SUMEETINDS
NSE,3327,,851713,EQ,0.0,1,SUDARSHAN CHEMICAL INDS L,NSE,0.0,0.05,SUDARSCHEM
NSE,3324,,850945,EQ,0.0,1,SUBROS,NSE,0.0,0.05,SUBROS
